source,target,key,n_lines,n_tokens,edge_index,edge_type
5.01.0052,#Headsman_Err,29,1,8,600,passive
5.01.0052,#Luciana_Err,29,1,8,600,passive
5.01.0052,#Merchant2_Err,29,1,8,600,passive
5.01.0052,#Messenger_Err,29,1,8,600,passive
5.01.0052,#OFFICERS_Err,29,1,8,600,passive
5.01.0052,#OTHERS_Err,29,1,8,600,passive
#Duke_Err,5.01.0052,4,1,9,601,active
5.01.0052,#Abbess_Err,27,1,9,601,passive
5.01.0052,#Adriana_Err,26,1,9,601,passive
5.01.0052,#Angelo_Err,28,1,9,601,passive
5.01.0052,#AntipholusOfEphesus_Err,25,1,9,601,passive
5.01.0052,#AntipholusOfSyracuse_Err,24,1,9,601,passive
5.01.0052,#Courtesan_Err,30,1,9,601,passive
5.01.0052,#DromioOfEphesus_Err,27,1,9,601,passive
5.01.0052,#DromioOfSyracuse_Err,28,1,9,601,passive
5.01.0052,#Egeon_Err,29,1,9,601,passive
5.01.0052,#Headsman_Err,30,1,9,601,passive
5.01.0052,#Luciana_Err,30,1,9,601,passive
5.01.0052,#Merchant2_Err,30,1,9,601,passive
5.01.0052,#Messenger_Err,30,1,9,601,passive
5.01.0052,#OFFICERS_Err,30,1,9,601,passive
5.01.0052,#OTHERS_Err,30,1,9,601,passive
#Courtesan_Err,5.01.0052,0,1,8,602,active
5.01.0052,#Abbess_Err,28,1,8,602,passive
5.01.0052,#Adriana_Err,27,1,8,602,passive
5.01.0052,#Angelo_Err,29,1,8,602,passive
5.01.0052,#AntipholusOfEphesus_Err,26,1,8,602,passive
5.01.0052,#AntipholusOfSyracuse_Err,25,1,8,602,passive
5.01.0052,#DromioOfEphesus_Err,28,1,8,602,passive
5.01.0052,#DromioOfSyracuse_Err,29,1,8,602,passive
5.01.0052,#Duke_Err,26,1,8,602,passive
5.01.0052,#Egeon_Err,30,1,8,602,passive
5.01.0052,#Headsman_Err,31,1,8,602,passive
5.01.0052,#Luciana_Err,31,1,8,602,passive
5.01.0052,#Merchant2_Err,31,1,8,602,passive
5.01.0052,#Messenger_Err,31,1,8,602,passive
5.01.0052,#OFFICERS_Err,31,1,8,602,passive
5.01.0052,#OTHERS_Err,31,1,8,602,passive
#AntipholusOfEphesus_Err,5.01.0052,5,1,10,603,active
5.01.0052,#Abbess_Err,29,1,10,603,passive
5.01.0052,#Adriana_Err,28,1,10,603,passive
5.01.0052,#Angelo_Err,30,1,10,603,passive
5.01.0052,#AntipholusOfSyracuse_Err,26,1,10,603,passive
5.01.0052,#Courtesan_Err,31,1,10,603,passive
5.01.0052,#DromioOfEphesus_Err,29,1,10,603,passive
5.01.0052,#DromioOfSyracuse_Err,30,1,10,603,passive
5.01.0052,#Duke_Err,27,1,10,603,passive
5.01.0052,#Egeon_Err,31,1,10,603,passive
5.01.0052,#Headsman_Err,32,1,10,603,passive
5.01.0052,#Luciana_Err,32,1,10,603,passive
5.01.0052,#Merchant2_Err,32,1,10,603,passive
5.01.0052,#Messenger_Err,32,1,10,603,passive
5.01.0052,#OFFICERS_Err,32,1,10,603,passive
5.01.0052,#OTHERS_Err,32,1,10,603,passive
#Abbess_Err,5.01.0052,3,14,103,604,active
5.01.0052,#Adriana_Err,29,14,103,604,passive
5.01.0052,#Angelo_Err,31,14,103,604,passive
5.01.0052,#AntipholusOfEphesus_Err,27,14,103,604,passive
5.01.0052,#AntipholusOfSyracuse_Err,27,14,103,604,passive
5.01.0052,#Courtesan_Err,32,14,103,604,passive
5.01.0052,#DromioOfEphesus_Err,30,14,103,604,passive
5.01.0052,#DromioOfSyracuse_Err,31,14,103,604,passive
5.01.0052,#Duke_Err,28,14,103,604,passive
5.01.0052,#Egeon_Err,32,14,103,604,passive
5.01.0052,#Headsman_Err,33,14,103,604,passive
5.01.0052,#Luciana_Err,33,14,103,604,passive
5.01.0052,#Merchant2_Err,33,14,103,604,passive
5.01.0052,#Messenger_Err,33,14,103,604,passive
5.01.0052,#OFFICERS_Err,33,14,103,604,passive
5.01.0052,#OTHERS_Err,33,14,103,604,passive
#Duke_Err,5.01.0052,5,1,9,605,active
5.01.0052,#Abbess_Err,30,1,9,605,passive
5.01.0052,#Adriana_Err,30,1,9,605,passive
5.01.0052,#Angelo_Err,32,1,9,605,passive
5.01.0052,#AntipholusOfEphesus_Err,28,1,9,605,passive
5.01.0052,#AntipholusOfSyracuse_Err,28,1,9,605,passive
5.01.0052,#Courtesan_Err,33,1,9,605,passive
5.01.0052,#DromioOfEphesus_Err,31,1,9,605,passive
5.01.0052,#DromioOfSyracuse_Err,32,1,9,605,passive
5.01.0052,#Egeon_Err,33,1,9,605,passive
5.01.0052,#Headsman_Err,34,1,9,605,passive
5.01.0052,#Luciana_Err,34,1,9,605,passive
5.01.0052,#Merchant2_Err,34,1,9,605,passive
5.01.0052,#Messenger_Err,34,1,9,605,passive
5.01.0052,#OFFICERS_Err,34,1,9,605,passive
5.01.0052,#OTHERS_Err,34,1,9,605,passive
#DromioOfSyracuse_Err,5.01.0053,0,1,8,606,active
5.01.0053,#AntipholusOfEphesus_Err,0,1,8,606,passive
5.01.0053,#AntipholusOfSyracuse_Err,0,1,8,606,passive
5.01.0053,#DromioOfEphesus_Err,0,1,8,606,passive
#AntipholusOfEphesus_Err,5.01.0053,0,1,8,607,active
5.01.0053,#AntipholusOfSyracuse_Err,1,1,8,607,passive
5.01.0053,#DromioOfEphesus_Err,1,1,8,607,passive
5.01.0053,#DromioOfSyracuse_Err,0,1,8,607,passive
#DromioOfSyracuse_Err,5.01.0053,1,1,10,608,active
5.01.0053,#AntipholusOfEphesus_Err,1,1,10,608,passive
5.01.0053,#AntipholusOfSyracuse_Err,2,1,10,608,passive
5.01.0053,#DromioOfEphesus_Err,2,1,10,608,passive
#AntipholusOfSyracuse_Err,5.01.0053,0,3,25,609,active
5.01.0053,#AntipholusOfEphesus_Err,2,3,25,609,passive
5.01.0053,#DromioOfEphesus_Err,3,3,25,609,passive
5.01.0053,#DromioOfSyracuse_Err,1,3,25,609,passive
#DromioOfSyracuse_Err,5.01.0054,0,3,26,610,active
5.01.0054,#DromioOfEphesus_Err,0,3,26,610,passive
#DromioOfEphesus_Err,5.01.0054,0,3,26,611,active
5.01.0054,#DromioOfSyracuse_Err,0,3,26,611,passive
#DromioOfSyracuse_Err,5.01.0054,1,1,7,612,active
5.01.0054,#DromioOfEphesus_Err,1,1,7,612,passive
#DromioOfEphesus_Err,5.01.0054,1,2,8,613,active
5.01.0054,#DromioOfSyracuse_Err,1,2,8,613,passive
#DromioOfSyracuse_Err,5.01.0054,2,2,11,614,active
5.01.0054,#DromioOfEphesus_Err,2,2,11,614,passive
#DromioOfEphesus_Err,5.01.0054,2,4,23,615,active
5.01.0054,#DromioOfSyracuse_Err,2,4,23,615,passive
