source,target,key,n_lines,n_tokens,edge_index,edge_type
5.01.0109,#Bianca_Oth,6,1,6,1030,passive
5.01.0109,#Gratiano_Oth,8,1,6,1030,passive
5.01.0109,#Iago_Oth,5,1,6,1030,passive
5.01.0109,#Lodovico_Oth,8,1,6,1030,passive
#Iago_Oth,5.01.0109,3,6,48,1031,active
5.01.0109,#Bianca_Oth,7,6,48,1031,passive
5.01.0109,#Emilia_Oth,5,6,48,1031,passive
5.01.0109,#Gratiano_Oth,9,6,48,1031,passive
5.01.0109,#Lodovico_Oth,9,6,48,1031,passive
#Othello_Oth,5.02.0110,0,24,191,1032,active
5.02.0110,#Desdemona_Oth,0,24,191,1032,passive
#Desdemona_Oth,5.02.0110,0,1,3,1033,active
5.02.0110,#Othello_Oth,0,1,3,1033,passive
#Othello_Oth,5.02.0110,1,1,2,1034,active
5.02.0110,#Desdemona_Oth,1,1,2,1034,passive
#Desdemona_Oth,5.02.0110,1,1,7,1035,active
5.02.0110,#Othello_Oth,1,1,7,1035,passive
#Othello_Oth,5.02.0110,2,1,5,1036,active
5.02.0110,#Desdemona_Oth,2,1,5,1036,passive
#Desdemona_Oth,5.02.0110,2,1,3,1037,active
5.02.0110,#Othello_Oth,2,1,3,1037,passive
#Othello_Oth,5.02.0110,3,3,18,1038,active
5.02.0110,#Desdemona_Oth,3,3,18,1038,passive
#Desdemona_Oth,5.02.0110,3,2,9,1039,active
5.02.0110,#Othello_Oth,3,2,9,1039,passive
#Othello_Oth,5.02.0110,4,3,26,1040,active
5.02.0110,#Desdemona_Oth,4,3,26,1040,passive
#Desdemona_Oth,5.02.0110,4,1,4,1041,active
5.02.0110,#Othello_Oth,4,1,4,1041,passive
#Othello_Oth,5.02.0110,5,1,3,1042,active
5.02.0110,#Desdemona_Oth,5,1,3,1042,passive
#Desdemona_Oth,5.02.0110,5,1,6,1043,active
5.02.0110,#Othello_Oth,5,1,6,1043,passive
#Othello_Oth,5.02.0110,6,1,5,1044,active
5.02.0110,#Desdemona_Oth,6,1,5,1044,passive
#Desdemona_Oth,5.02.0110,6,1,11,1045,active
5.02.0110,#Othello_Oth,6,1,11,1045,passive
#Othello_Oth,5.02.0110,7,1,1,1046,active
5.02.0110,#Desdemona_Oth,7,1,1,1046,passive
#Desdemona_Oth,5.02.0110,7,4,32,1047,active
5.02.0110,#Othello_Oth,7,4,32,1047,passive
#Othello_Oth,5.02.0110,8,1,4,1048,active
5.02.0110,#Desdemona_Oth,8,1,4,1048,passive
#Desdemona_Oth,5.02.0110,8,1,7,1049,active
5.02.0110,#Othello_Oth,8,1,7,1049,passive
#Othello_Oth,5.02.0110,9,1,6,1050,active
5.02.0110,#Desdemona_Oth,9,1,6,1050,passive
#Desdemona_Oth,5.02.0110,9,5,37,1051,active
5.02.0110,#Othello_Oth,9,5,37,1051,passive
#Othello_Oth,5.02.0110,10,1,4,1052,active
5.02.0110,#Desdemona_Oth,10,1,4,1052,passive
#Desdemona_Oth,5.02.0110,10,1,6,1053,active
5.02.0110,#Othello_Oth,10,1,6,1053,passive
#Othello_Oth,5.02.0110,11,3,13,1054,active
5.02.0110,#Desdemona_Oth,11,3,13,1054,passive
#Desdemona_Oth,5.02.0110,11,2,13,1055,active
5.02.0110,#Othello_Oth,11,2,13,1055,passive
#Othello_Oth,5.02.0110,12,2,13,1056,active
5.02.0110,#Desdemona_Oth,12,2,13,1056,passive
#Desdemona_Oth,5.02.0110,12,1,6,1057,active
5.02.0110,#Othello_Oth,12,1,6,1057,passive
#Othello_Oth,5.02.0110,13,5,32,1058,active
5.02.0110,#Desdemona_Oth,13,5,32,1058,passive
#Desdemona_Oth,5.02.0110,13,1,6,1059,active
5.02.0110,#Othello_Oth,13,1,6,1059,passive
#Othello_Oth,5.02.0110,14,1,3,1060,active
5.02.0110,#Desdemona_Oth,14,1,3,1060,passive
#Desdemona_Oth,5.02.0110,14,4,32,1061,active
5.02.0110,#Othello_Oth,14,4,32,1061,passive
#Othello_Oth,5.02.0110,15,5,37,1062,active
5.02.0110,#Desdemona_Oth,15,5,37,1062,passive
#Desdemona_Oth,5.02.0110,15,3,18,1063,active
5.02.0110,#Othello_Oth,15,3,18,1063,passive
#Othello_Oth,5.02.0110,16,1,3,1064,active
5.02.0110,#Desdemona_Oth,16,1,3,1064,passive
#Desdemona_Oth,5.02.0110,16,1,3,1065,active
5.02.0110,#Othello_Oth,16,1,3,1065,passive
#Othello_Oth,5.02.0110,17,1,5,1066,active
5.02.0110,#Desdemona_Oth,17,1,5,1066,passive
#Desdemona_Oth,5.02.0110,17,1,2,1067,active
5.02.0110,#Othello_Oth,17,1,2,1067,passive
