source,target,key,n_lines,n_tokens,edge_index,edge_type
5.01.0054,#OFFICERS_R2,12,4,37,440,passive
5.01.0054,#RichardII_R2,7,4,37,440,passive
#RichardII_R2,5.01.0054,5,2,16,441,active
5.01.0054,#LADIES_R2,13,2,16,441,passive
5.01.0054,#Northumberland_R2,10,2,16,441,passive
5.01.0054,#OFFICERS_R2,13,2,16,441,passive
5.01.0054,#Queen_R2,8,2,16,441,passive
#DuchessOfYork_R2,5.02.0055,0,3,25,442,active
5.02.0055,#York_R2,0,3,25,442,passive
#York_R2,5.02.0055,0,1,4,443,active
5.02.0055,#DuchessOfYork_R2,0,1,4,443,passive
#DuchessOfYork_R2,5.02.0055,1,3,21,444,active
5.02.0055,#York_R2,1,3,21,444,passive
#York_R2,5.02.0055,1,16,113,445,active
5.02.0055,#DuchessOfYork_R2,1,16,113,445,passive
#DuchessOfYork_R2,5.02.0055,2,1,8,446,active
5.02.0055,#York_R2,2,1,8,446,passive
#York_R2,5.02.0055,2,19,144,447,active
5.02.0055,#DuchessOfYork_R2,2,19,144,447,passive
#DuchessOfYork_R2,5.02.0056,0,1,5,448,active
5.02.0056,#Aumerle_R2,0,1,5,448,passive
5.02.0056,#York_R2,0,1,5,448,passive
#York_R2,5.02.0056,0,5,34,449,active
5.02.0056,#Aumerle_R2,1,5,34,449,passive
5.02.0056,#DuchessOfYork_R2,0,5,34,449,passive
#DuchessOfYork_R2,5.02.0056,1,2,17,450,active
5.02.0056,#Aumerle_R2,2,2,17,450,passive
5.02.0056,#York_R2,1,2,17,450,passive
#Aumerle_R2,5.02.0056,0,2,19,451,active
5.02.0056,#DuchessOfYork_R2,1,2,19,451,passive
5.02.0056,#York_R2,2,2,19,451,passive
#York_R2,5.02.0056,1,4,29,452,active
5.02.0056,#Aumerle_R2,3,4,29,452,passive
5.02.0056,#DuchessOfYork_R2,2,4,29,452,passive
#Aumerle_R2,5.02.0056,1,1,8,453,active
5.02.0056,#DuchessOfYork_R2,3,1,8,453,passive
5.02.0056,#York_R2,3,1,8,453,passive
#York_R2,5.02.0056,2,1,6,454,active
5.02.0056,#Aumerle_R2,4,1,6,454,passive
5.02.0056,#DuchessOfYork_R2,4,1,6,454,passive
#Aumerle_R2,5.02.0056,2,1,7,455,active
5.02.0056,#DuchessOfYork_R2,5,1,7,455,passive
5.02.0056,#York_R2,4,1,7,455,passive
#York_R2,5.02.0056,3,2,18,456,active
5.02.0056,#Aumerle_R2,5,2,18,456,passive
5.02.0056,#DuchessOfYork_R2,6,2,18,456,passive
#Aumerle_R2,5.02.0056,3,1,4,457,active
5.02.0056,#DuchessOfYork_R2,7,1,4,457,passive
5.02.0056,#York_R2,5,1,4,457,passive
#York_R2,5.02.0056,4,2,15,458,active
5.02.0056,#Aumerle_R2,6,2,15,458,passive
5.02.0056,#DuchessOfYork_R2,8,2,15,458,passive
#Aumerle_R2,5.02.0056,4,3,24,459,active
5.02.0056,#DuchessOfYork_R2,9,3,24,459,passive
5.02.0056,#York_R2,6,3,24,459,passive
#York_R2,5.02.0056,5,2,13,460,active
5.02.0056,#Aumerle_R2,7,2,13,460,passive
5.02.0056,#DuchessOfYork_R2,10,2,13,460,passive
#DuchessOfYork_R2,5.02.0056,2,3,21,461,active
5.02.0056,#Aumerle_R2,8,3,21,461,passive
5.02.0056,#York_R2,7,3,21,461,passive
#York_R2,5.02.0056,6,3,25,462,active
5.02.0056,#Aumerle_R2,9,3,25,462,passive
5.02.0056,#DuchessOfYork_R2,11,3,25,462,passive
#Aumerle_R2,5.02.0056,5,1,11,463,active
5.02.0056,#DuchessOfYork_R2,12,1,11,463,passive
5.02.0056,#York_R2,8,1,11,463,passive
#York_R2,5.02.0056,7,2,16,464,active
5.02.0056,#Aumerle_R2,10,2,16,464,passive
5.02.0056,#DuchessOfYork_R2,13,2,16,464,passive
#DuchessOfYork_R2,5.02.0056,3,1,6,465,active
5.02.0056,#Aumerle_R2,11,1,6,465,passive
5.02.0056,#York_R2,9,1,6,465,passive
#York_R2,5.02.0056,8,2,16,466,active
5.02.0056,#Aumerle_R2,12,2,16,466,passive
5.02.0056,#DuchessOfYork_R2,14,2,16,466,passive
#DuchessOfYork_R2,5.02.0056,4,1,6,467,active
5.02.0056,#Aumerle_R2,13,1,6,467,passive
5.02.0056,#York_R2,10,1,6,467,passive
#York_R2,5.02.0056,9,3,24,468,active
5.02.0056,#Aumerle_R2,14,3,24,468,passive
5.02.0056,#DuchessOfYork_R2,15,3,24,468,passive
#DuchessOfYork_R2,5.02.0056,5,1,4,469,active
5.02.0056,#Aumerle_R2,15,1,4,469,passive
5.02.0056,#York_R2,11,1,4,469,passive
#York_R2,5.02.0056,10,1,3,470,active
5.02.0056,#Aumerle_R2,16,1,3,470,passive
5.02.0056,#DuchessOfYork_R2,16,1,3,470,passive
#DuchessOfYork_R2,5.02.0056,6,1,9,471,active
5.02.0056,#Aumerle_R2,17,1,9,471,passive
5.02.0056,#York_R2,12,1,9,471,passive
#Aumerle_R2,5.02.0056,6,2,14,472,active
5.02.0056,#DuchessOfYork_R2,17,2,14,472,passive
5.02.0056,#York_R2,13,2,14,472,passive
#DuchessOfYork_R2,5.02.0056,7,1,3,473,active
5.02.0056,#Aumerle_R2,18,1,3,473,passive
5.02.0056,#York_R2,14,1,3,473,passive
#York_R2,5.02.0056,11,1,9,474,active
5.02.0056,#Aumerle_R2,19,1,9,474,passive
5.02.0056,#DuchessOfYork_R2,18,1,9,474,passive
#DuchessOfYork_R2,5.02.0057,0,2,16,475,active
5.02.0057,#Aumerle_R2,0,2,16,475,passive
5.02.0057,#SERVANTS.YORK.1_R2,0,2,16,475,passive
5.02.0057,#York_R2,0,2,16,475,passive
#York_R2,5.02.0057,0,1,6,476,active
5.02.0057,#Aumerle_R2,1,1,6,476,passive
5.02.0057,#DuchessOfYork_R2,0,1,6,476,passive
5.02.0057,#SERVANTS.YORK.1_R2,1,1,6,476,passive
#DuchessOfYork_R2,5.02.0058,0,7,62,477,active
5.02.0058,#Aumerle_R2,0,7,62,477,passive
5.02.0058,#York_R2,0,7,62,477,passive
#York_R2,5.02.0058,0,5,31,478,active
5.02.0058,#Aumerle_R2,1,5,31,478,passive
5.02.0058,#DuchessOfYork_R2,0,5,31,478,passive
#DuchessOfYork_R2,5.02.0058,1,2,14,479,active
5.02.0058,#Aumerle_R2,2,2,14,479,passive
5.02.0058,#York_R2,1,2,14,479,passive
#York_R2,5.02.0058,1,2,13,480,active
5.02.0058,#Aumerle_R2,3,2,13,480,passive
5.02.0058,#DuchessOfYork_R2,1,2,13,480,passive
#DuchessOfYork_R2,5.02.0058,2,9,73,481,active
5.02.0058,#Aumerle_R2,4,9,73,481,passive
5.02.0058,#York_R2,2,9,73,481,passive
#York_R2,5.02.0058,2,1,4,482,active
5.02.0058,#Aumerle_R2,5,1,4,482,passive
5.02.0058,#DuchessOfYork_R2,2,1,4,482,passive
#DuchessOfYork_R2,5.02.0059,0,7,60,483,active
5.02.0059,#Aumerle_R2,0,7,60,483,passive
#HenryIV_1H4,5.03.0060,0,12,92,484,active
5.03.0060,#Hotspur_R2,0,12,92,484,passive
5.03.0060,#LORDS_R2,0,12,92,484,passive
#Hotspur_R2,5.03.0060,0,2,19,485,active
5.03.0060,#HenryIV_1H4,0,2,19,485,passive
5.03.0060,#LORDS_R2,1,2,19,485,passive
#HenryIV_1H4,5.03.0060,1,1,5,486,active
5.03.0060,#Hotspur_R2,1,1,5,486,passive
5.03.0060,#LORDS_R2,2,1,5,486,passive
#Hotspur_R2,5.03.0060,1,4,31,487,active
5.03.0060,#HenryIV_1H4,1,4,31,487,passive
5.03.0060,#LORDS_R2,3,4,31,487,passive
#HenryIV_1H4,5.03.0060,2,3,25,488,active
5.03.0060,#Hotspur_R2,2,3,25,488,passive
5.03.0060,#LORDS_R2,4,3,25,488,passive
#Aumerle_R2,5.03.0061,0,1,4,489,active
5.03.0061,#HenryIV_1H4,0,1,4,489,passive
5.03.0061,#Hotspur_R2,0,1,4,489,passive
5.03.0061,#LORDS_R2,0,1,4,489,passive
#HenryIV_1H4,5.03.0061,0,2,11,490,active
5.03.0061,#Aumerle_R2,0,2,11,490,passive
5.03.0061,#Hotspur_R2,1,2,11,490,passive
5.03.0061,#LORDS_R2,1,2,11,490,passive
#Aumerle_R2,5.03.0061,1,2,17,491,active
5.03.0061,#HenryIV_1H4,1,2,17,491,passive
5.03.0061,#Hotspur_R2,2,2,17,491,passive
5.03.0061,#LORDS_R2,2,2,17,491,passive
#HenryIV_1H4,5.03.0061,1,1,7,492,active
5.03.0061,#Aumerle_R2,1,1,7,492,passive
5.03.0061,#Hotspur_R2,3,1,7,492,passive
5.03.0061,#LORDS_R2,3,1,7,492,passive
#HenryIV_1H4,5.03.0062,0,1,8,493,active
5.03.0062,#Aumerle_R2,0,1,8,493,passive
#Aumerle_R2,5.03.0062,0,3,25,494,active
5.03.0062,#HenryIV_1H4,0,3,25,494,passive
#HenryIV_1H4,5.03.0062,1,3,22,495,active
5.03.0062,#Aumerle_R2,1,3,22,495,passive
#Aumerle_R2,5.03.0062,1,2,19,496,active
5.03.0062,#HenryIV_1H4,1,2,19,496,passive
#HenryIV_1H4,5.03.0062,2,1,3,497,active
5.03.0062,#Aumerle_R2,2,1,3,497,passive
#York_R2,5.03.0063,0,2,14,498,active
5.03.0063,#Aumerle_R2,0,2,14,498,passive
5.03.0063,#HenryIV_1H4,0,2,14,498,passive
#HenryIV_1H4,5.03.0063,0,1,5,499,active
5.03.0063,#Aumerle_R2,1,1,5,499,passive
5.03.0063,#York_R2,0,1,5,499,passive
#Aumerle_R2,5.03.0063,0,1,10,500,active
5.03.0063,#HenryIV_1H4,1,1,10,500,passive
5.03.0063,#York_R2,1,1,10,500,passive
#York_R2,5.03.0063,1,3,24,501,active
5.03.0063,#Aumerle_R2,2,3,24,501,passive
5.03.0063,#HenryIV_1H4,2,3,24,501,passive
#HenryIV_1H4,5.03.0063,1,3,22,502,active
5.03.0063,#Aumerle_R2,3,3,22,502,passive
5.03.0063,#York_R2,2,3,22,502,passive
#York_R2,5.03.0063,2,2,16,503,active
5.03.0063,#Aumerle_R2,4,2,16,503,passive
5.03.0063,#HenryIV_1H4,3,2,16,503,passive
#Aumerle_R2,5.03.0063,1,3,24,504,active
5.03.0063,#HenryIV_1H4,4,3,24,504,passive
5.03.0063,#York_R2,3,3,24,504,passive
#York_R2,5.03.0063,3,5,42,505,active
5.03.0063,#Aumerle_R2,5,5,42,505,passive
5.03.0063,#HenryIV_1H4,5,5,42,505,passive
#HenryIV_1H4,5.03.0063,2,8,53,506,active
5.03.0063,#Aumerle_R2,6,8,53,506,passive
5.03.0063,#York_R2,4,8,53,506,passive
#York_R2,5.03.0063,4,7,57,507,active
5.03.0063,#Aumerle_R2,7,7,57,507,passive
5.03.0063,#HenryIV_1H4,6,7,57,507,passive
#DuchessOfYork_R2,5.03.0064,0,1,10,508,active
5.03.0064,#Aumerle_R2,0,1,10,508,passive
5.03.0064,#HenryIV_1H4,0,1,10,508,passive
5.03.0064,#York_R2,0,1,10,508,passive
#HenryIV_1H4,5.03.0064,0,1,7,509,active
5.03.0064,#Aumerle_R2,1,1,7,509,passive
5.03.0064,#DuchessOfYork_R2,0,1,7,509,passive
5.03.0064,#York_R2,1,1,7,509,passive
#DuchessOfYork_R2,5.03.0064,1,3,24,510,active
5.03.0064,#Aumerle_R2,2,3,24,510,passive
5.03.0064,#HenryIV_1H4,1,3,24,510,passive
5.03.0064,#York_R2,2,3,24,510,passive
#HenryIV_1H4,5.03.0064,1,4,35,511,active
5.03.0064,#Aumerle_R2,3,4,35,511,passive
5.03.0064,#DuchessOfYork_R2,1,4,35,511,passive
5.03.0064,#York_R2,3,4,35,511,passive
#York_R2,5.03.0064,0,4,30,512,active
5.03.0064,#Aumerle_R2,4,4,30,512,passive
5.03.0064,#DuchessOfYork_R2,2,4,30,512,passive
5.03.0064,#HenryIV_1H4,2,4,30,512,passive
#DuchessOfYork_R2,5.03.0064,2,2,14,513,active
5.03.0064,#Aumerle_R2,5,2,14,513,passive
5.03.0064,#HenryIV_1H4,3,2,14,513,passive
5.03.0064,#York_R2,4,2,14,513,passive
#York_R2,5.03.0064,1,2,17,514,active
5.03.0064,#Aumerle_R2,6,2,17,514,passive
5.03.0064,#DuchessOfYork_R2,3,2,17,514,passive
5.03.0064,#HenryIV_1H4,4,2,17,514,passive
#DuchessOfYork_R2,5.03.0064,3,1,8,515,active
5.03.0064,#Aumerle_R2,7,1,8,515,passive
5.03.0064,#HenryIV_1H4,5,1,8,515,passive
5.03.0064,#York_R2,5,1,8,515,passive
#HenryIV_1H4,5.03.0064,2,1,4,516,active
5.03.0064,#Aumerle_R2,8,1,4,516,passive
5.03.0064,#DuchessOfYork_R2,4,1,4,516,passive
5.03.0064,#York_R2,6,1,4,516,passive
#DuchessOfYork_R2,5.03.0064,4,5,35,517,active
5.03.0064,#Aumerle_R2,9,5,35,517,passive
5.03.0064,#HenryIV_1H4,6,5,35,517,passive
5.03.0064,#York_R2,7,5,35,517,passive
#Aumerle_R2,5.03.0064,0,1,8,518,active
5.03.0064,#DuchessOfYork_R2,5,1,8,518,passive
5.03.0064,#HenryIV_1H4,7,1,8,518,passive
5.03.0064,#York_R2,8,1,8,518,passive
#York_R2,5.03.0064,2,2,17,519,active
5.03.0064,#Aumerle_R2,10,2,17,519,passive
5.03.0064,#DuchessOfYork_R2,6,2,17,519,passive
5.03.0064,#HenryIV_1H4,8,2,17,519,passive
#DuchessOfYork_R2,5.03.0064,5,12,95,520,active
5.03.0064,#Aumerle_R2,11,12,95,520,passive
5.03.0064,#HenryIV_1H4,9,12,95,520,passive
5.03.0064,#York_R2,9,12,95,520,passive
#HenryIV_1H4,5.03.0064,3,1,4,521,active
5.03.0064,#Aumerle_R2,12,1,4,521,passive
5.03.0064,#DuchessOfYork_R2,7,1,4,521,passive
5.03.0064,#York_R2,10,1,4,521,passive
#DuchessOfYork_R2,5.03.0064,6,8,68,522,active
5.03.0064,#Aumerle_R2,13,8,68,522,passive
5.03.0064,#HenryIV_1H4,10,8,68,522,passive
5.03.0064,#York_R2,11,8,68,522,passive
#York_R2,5.03.0064,3,1,8,523,active
5.03.0064,#Aumerle_R2,14,1,8,523,passive
5.03.0064,#DuchessOfYork_R2,8,1,8,523,passive
5.03.0064,#HenryIV_1H4,11,1,8,523,passive
#DuchessOfYork_R2,5.03.0064,7,11,71,524,active
5.03.0064,#Aumerle_R2,15,11,71,524,passive
5.03.0064,#HenryIV_1H4,12,11,71,524,passive
5.03.0064,#York_R2,12,11,71,524,passive
#HenryIV_1H4,5.03.0064,4,1,4,525,active
5.03.0064,#Aumerle_R2,16,1,4,525,passive
5.03.0064,#DuchessOfYork_R2,9,1,4,525,passive
5.03.0064,#York_R2,13,1,4,525,passive
#DuchessOfYork_R2,5.03.0064,8,2,15,526,active
5.03.0064,#Aumerle_R2,17,2,15,526,passive
5.03.0064,#HenryIV_1H4,13,2,15,526,passive
5.03.0064,#York_R2,14,2,15,526,passive
#HenryIV_1H4,5.03.0064,5,1,8,527,active
5.03.0064,#Aumerle_R2,18,1,8,527,passive
5.03.0064,#DuchessOfYork_R2,10,1,8,527,passive
5.03.0064,#York_R2,15,1,8,527,passive
#DuchessOfYork_R2,5.03.0064,9,4,28,528,active
5.03.0064,#Aumerle_R2,19,4,28,528,passive
5.03.0064,#HenryIV_1H4,14,4,28,528,passive
5.03.0064,#York_R2,16,4,28,528,passive
#HenryIV_1H4,5.03.0064,6,1,7,529,active
5.03.0064,#Aumerle_R2,20,1,7,529,passive
5.03.0064,#DuchessOfYork_R2,11,1,7,529,passive
5.03.0064,#York_R2,17,1,7,529,passive
#DuchessOfYork_R2,5.03.0064,10,1,6,530,active
5.03.0064,#Aumerle_R2,21,1,6,530,passive
5.03.0064,#HenryIV_1H4,15,1,6,530,passive
5.03.0064,#York_R2,18,1,6,530,passive
#HenryIV_1H4,5.03.0064,7,9,71,531,active
5.03.0064,#Aumerle_R2,22,9,71,531,passive
5.03.0064,#DuchessOfYork_R2,12,9,71,531,passive
5.03.0064,#York_R2,19,9,71,531,passive
#DuchessOfYork_R2,5.03.0064,11,1,10,532,active
5.03.0064,#Aumerle_R2,23,1,10,532,passive
5.03.0064,#HenryIV_1H4,16,1,10,532,passive
5.03.0064,#York_R2,20,1,10,532,passive
#Exton_R2,5.04.0065,0,3,25,533,active
5.04.0065,#SERVANTS.EXTON_R2,0,3,25,533,passive
#SERVANTS.EXTON.0.1_R2,5.04.0066,0,1,5,534,active
5.04.0066,#Exton_R2,0,1,5,534,passive
5.04.0066,#SERVANTS.EXTON_R2,0,1,5,534,passive
#Exton_R2,5.04.0066,0,2,18,535,active
5.04.0066,#SERVANTS.EXTON.0.1_R2,0,2,18,535,passive
5.04.0066,#SERVANTS.EXTON_R2,1,2,18,535,passive
#SERVANTS.EXTON.0.1_R2,5.04.0066,1,1,2,536,active
5.04.0066,#Exton_R2,1,1,2,536,passive
5.04.0066,#SERVANTS.EXTON_R2,2,1,2,536,passive
#Exton_R2,5.04.0066,1,5,44,537,active
5.04.0066,#SERVANTS.EXTON.0.1_R2,1,5,44,537,passive
5.04.0066,#SERVANTS.EXTON_R2,3,5,44,537,passive
#RichardII_R2,5.05.0067,0,67,542,538,active
#Groom_R2,5.05.0068,0,1,3,539,active
5.05.0068,#RichardII_R2,0,1,3,539,passive
#RichardII_R2,5.05.0068,0,5,37,540,active
5.05.0068,#Groom_R2,0,5,37,540,passive
#Groom_R2,5.05.0068,1,9,70,541,active
5.05.0068,#RichardII_R2,1,9,70,541,passive
#RichardII_R2,5.05.0068,1,2,13,542,active
5.05.0068,#Groom_R2,1,2,13,542,passive
#Groom_R2,5.05.0068,2,1,8,543,active
5.05.0068,#RichardII_R2,2,1,8,543,passive
#RichardII_R2,5.05.0068,2,11,96,544,active
5.05.0068,#Groom_R2,2,11,96,544,passive
#Jailer_R2,5.05.0069,0,1,8,545,active
5.05.0069,#Groom_R2,0,1,8,545,passive
5.05.0069,#RichardII_R2,0,1,8,545,passive
#RichardII_R2,5.05.0069,0,1,9,546,active
5.05.0069,#Groom_R2,1,1,9,546,passive
5.05.0069,#Jailer_R2,0,1,9,546,passive
#Groom_R2,5.05.0069,0,1,10,547,active
5.05.0069,#Jailer_R2,1,1,10,547,passive
5.05.0069,#RichardII_R2,1,1,10,547,passive
#Jailer_R2,5.05.0070,0,1,9,548,active
5.05.0070,#RichardII_R2,0,1,9,548,passive
#RichardII_R2,5.05.0070,0,1,10,549,active
5.05.0070,#Jailer_R2,0,1,10,549,passive
#Jailer_R2,5.05.0070,1,3,18,550,active
5.05.0070,#RichardII_R2,1,3,18,550,passive
#RichardII_R2,5.05.0070,1,2,17,551,active
5.05.0070,#Jailer_R2,1,2,17,551,passive
#Jailer_R2,5.05.0070,2,1,3,552,active
5.05.0070,#RichardII_R2,2,1,3,552,passive
#RichardII_R2,5.05.0071,0,9,70,553,active
5.05.0071,#Exton_R2,0,9,70,553,passive
5.05.0071,#Jailer_R2,0,9,70,553,passive
5.05.0071,#SERVANTS.EXTON_R2,0,9,70,553,passive
#Exton_R2,5.05.0071,0,6,54,554,active
5.05.0071,#Jailer_R2,1,6,54,554,passive
5.05.0071,#RichardII_R2,0,6,54,554,passive
5.05.0071,#SERVANTS.EXTON_R2,1,6,54,554,passive
#HenryIV_1H4,5.06.0072,0,4,32,555,active
5.06.0072,#York_R2,0,4,32,555,passive
#HenryIV_1H4,5.06.0073,0,1,7,556,active
5.06.0073,#Northumberland_R2,0,1,7,556,passive
5.06.0073,#York_R2,0,1,7,556,passive
#Northumberland_R2,5.06.0073,0,5,40,557,active
5.06.0073,#HenryIV_1H4,0,5,40,557,passive
5.06.0073,#York_R2,1,5,40,557,passive
#HenryIV_1H4,5.06.0073,1,2,17,558,active
5.06.0073,#Northumberland_R2,1,2,17,558,passive
5.06.0073,#York_R2,2,2,17,558,passive
#Fitzwater_R2,5.06.0074,0,4,30,559,active
5.06.0074,#HenryIV_1H4,0,4,30,559,passive
5.06.0074,#Northumberland_R2,0,4,30,559,passive
5.06.0074,#York_R2,0,4,30,559,passive
#HenryIV_1H4,5.06.0074,0,2,15,560,active
5.06.0074,#Fitzwater_R2,0,2,15,560,passive
5.06.0074,#Northumberland_R2,1,2,15,560,passive
5.06.0074,#York_R2,1,2,15,560,passive
#Hotspur_R2,5.06.0075,0,5,36,561,active
5.06.0075,#BishopOfCarlisle_R2,0,5,36,561,passive
5.06.0075,#Fitzwater_R2,0,5,36,561,passive
5.06.0075,#HenryIV_1H4,0,5,36,561,passive
5.06.0075,#Northumberland_R2,0,5,36,561,passive
5.06.0075,#York_R2,0,5,36,561,passive
#HenryIV_1H4,5.06.0075,0,6,50,562,active
5.06.0075,#BishopOfCarlisle_R2,1,6,50,562,passive
5.06.0075,#Fitzwater_R2,1,6,50,562,passive
5.06.0075,#Hotspur_R2,0,6,50,562,passive
5.06.0075,#Northumberland_R2,1,6,50,562,passive
5.06.0075,#York_R2,1,6,50,562,passive
#Exton_R2,5.06.0076,0,4,27,563,active
5.06.0076,#BishopOfCarlisle_R2,0,4,27,563,passive
5.06.0076,#Fitzwater_R2,0,4,27,563,passive
5.06.0076,#HenryIV_1H4,0,4,27,563,passive
5.06.0076,#Hotspur_R2,0,4,27,563,passive
5.06.0076,#Northumberland_R2,0,4,27,563,passive
5.06.0076,#SERVANTS.EXTON_R2,0,4,27,563,passive
5.06.0076,#York_R2,0,4,27,563,passive
#HenryIV_1H4,5.06.0076,0,3,25,564,active
5.06.0076,#BishopOfCarlisle_R2,1,3,25,564,passive
5.06.0076,#Exton_R2,0,3,25,564,passive
5.06.0076,#Fitzwater_R2,1,3,25,564,passive
5.06.0076,#Hotspur_R2,1,3,25,564,passive
5.06.0076,#Northumberland_R2,1,3,25,564,passive
5.06.0076,#SERVANTS.EXTON_R2,1,3,25,564,passive
5.06.0076,#York_R2,1,3,25,564,passive
#Exton_R2,5.06.0076,1,1,10,565,active
5.06.0076,#BishopOfCarlisle_R2,2,1,10,565,passive
5.06.0076,#Fitzwater_R2,2,1,10,565,passive
5.06.0076,#HenryIV_1H4,1,1,10,565,passive
5.06.0076,#Hotspur_R2,2,1,10,565,passive
5.06.0076,#Northumberland_R2,2,1,10,565,passive
5.06.0076,#SERVANTS.EXTON_R2,2,1,10,565,passive
5.06.0076,#York_R2,2,1,10,565,passive
#HenryIV_1H4,5.06.0076,1,7,59,566,active
5.06.0076,#BishopOfCarlisle_R2,3,7,59,566,passive
5.06.0076,#Exton_R2,1,7,59,566,passive
5.06.0076,#Fitzwater_R2,3,7,59,566,passive
5.06.0076,#Hotspur_R2,3,7,59,566,passive
5.06.0076,#Northumberland_R2,3,7,59,566,passive
5.06.0076,#SERVANTS.EXTON_R2,3,7,59,566,passive
5.06.0076,#York_R2,3,7,59,566,passive
#HenryIV_1H4,5.06.0077,0,8,63,567,active
5.06.0077,#BishopOfCarlisle_R2,0,8,63,567,passive
5.06.0077,#Fitzwater_R2,0,8,63,567,passive
5.06.0077,#Hotspur_R2,0,8,63,567,passive
5.06.0077,#Northumberland_R2,0,8,63,567,passive
5.06.0077,#SERVANTS.EXTON_R2,0,8,63,567,passive
5.06.0077,#York_R2,0,8,63,567,passive
