source,target,n_lines,n_tokens,edge_type
3.02.0068,#HughEvans_Wiv,2,15,passive
3.02.0068,#MasterFord_Wiv,2,15,passive
3.02.0068,#MasterPage_Wiv,2,15,passive
3.02.0069,#DoctorCaius_Wiv,3,18,passive
3.02.0069,#HughEvans_Wiv,3,18,passive
3.02.0069,#MasterFord_Wiv,2,7,passive
3.02.0069,#MasterPage_Wiv,3,18,passive
3.03.0070,#MistressFord_Wiv,1,5,passive
3.03.0070,#MistressPage_Wiv,2,10,passive
3.03.0071,#John_Wiv,16,106,passive
3.03.0071,#MistressFord_Wiv,4,16,passive
3.03.0071,#MistressPage_Wiv,12,90,passive
3.03.0071,#Robert_Wiv,16,106,passive
3.03.0072,#MistressFord_Wiv,1,4,passive
3.03.0073,#MistressFord_Wiv,11,88,passive
3.03.0073,#MistressPage_Wiv,9,68,passive
3.03.0073,#Robin_Wiv,8,54,passive
3.03.0074,#MistressFord_Wiv,2,11,passive
3.03.0074,#MistressPage_Wiv,2,6,passive
3.03.0076,#Falstaff_1H4,13,80,passive
3.03.0076,#MistressFord_Wiv,30,248,passive
3.03.0077,#Falstaff_1H4,6,32,passive
3.03.0077,#MistressFord_Wiv,6,35,passive
3.03.0077,#Robin_Wiv,4,21,passive
3.03.0078,#Falstaff_1H4,47,337,passive
3.03.0078,#MistressFord_Wiv,40,301,passive
3.03.0078,#MistressPage_Wiv,15,108,passive
3.03.0078,#Robin_Wiv,51,373,passive
3.03.0079,#Falstaff_1H4,1,4,passive
3.03.0079,#MistressPage_Wiv,1,4,passive
3.03.0080,#Falstaff_1H4,3,24,passive
3.03.0080,#John_Wiv,3,24,passive
3.03.0080,#MistressPage_Wiv,3,24,passive
3.03.0080,#Robert_Wiv,3,24,passive
3.03.0081,#DoctorCaius_Wiv,10,77,passive
3.03.0081,#Falstaff_1H4,10,77,passive
3.03.0081,#HughEvans_Wiv,10,77,passive
3.03.0081,#John_Wiv,9,73,passive
3.03.0081,#MasterFord_Wiv,3,20,passive
3.03.0081,#MasterPage_Wiv,10,77,passive
3.03.0081,#MistressFord_Wiv,8,61,passive
3.03.0081,#MistressPage_Wiv,10,77,passive
3.03.0081,#Robert_Wiv,9,73,passive
3.03.0082,#DoctorCaius_Wiv,9,61,passive
3.03.0082,#HughEvans_Wiv,9,61,passive
3.03.0082,#MasterFord_Wiv,2,10,passive
3.03.0082,#MasterPage_Wiv,7,51,passive
3.03.0082,#MistressFord_Wiv,9,61,passive
3.03.0082,#MistressPage_Wiv,9,61,passive
3.03.0083,#DoctorCaius_Wiv,4,17,passive
3.03.0083,#HughEvans_Wiv,4,24,passive
3.03.0083,#MasterPage_Wiv,4,21,passive
3.03.0083,#MistressFord_Wiv,6,31,passive
3.03.0083,#MistressPage_Wiv,6,31,passive
3.03.0084,#MistressFord_Wiv,10,79,passive
3.03.0084,#MistressPage_Wiv,12,88,passive
3.03.0085,#DoctorCaius_Wiv,28,184,passive
3.03.0085,#HughEvans_Wiv,24,148,passive
3.03.0085,#MasterFord_Wiv,19,123,passive
3.03.0085,#MasterPage_Wiv,26,170,passive
3.03.0085,#MistressFord_Wiv,27,185,passive
3.03.0085,#MistressPage_Wiv,26,190,passive
3.03.0086,#DoctorCaius_Wiv,10,54,passive
3.03.0086,#HughEvans_Wiv,10,54,passive
3.03.0086,#MasterFord_Wiv,10,59,passive
3.03.0086,#MasterPage_Wiv,6,28,passive
3.03.0087,#DoctorCaius_Wiv,4,22,passive
3.03.0087,#HughEvans_Wiv,1,9,passive
3.04.0088,#AnnePage_Wiv,17,134,passive
3.04.0088,#Fenton_Wiv,6,33,passive
3.04.0089,#AnnePage_Wiv,36,263,passive
3.04.0089,#Fenton_Wiv,44,312,passive
3.04.0089,#MistressQuickly_1H4,40,290,passive
3.04.0089,#Shallow_2H4,33,244,passive
3.04.0089,#Slender_Wiv,23,139,passive
3.04.0090,#AnnePage_Wiv,12,81,passive
3.04.0090,#Fenton_Wiv,10,70,passive
3.04.0090,#MasterPage_Wiv,4,22,passive
3.04.0090,#MistressPage_Wiv,11,73,passive
3.04.0090,#MistressQuickly_1H4,12,81,passive
3.04.0090,#Shallow_2H4,12,81,passive
3.04.0090,#Slender_Wiv,11,78,passive
3.04.0091,#AnnePage_Wiv,15,112,passive
3.04.0091,#Fenton_Wiv,12,91,passive
3.04.0091,#MistressPage_Wiv,11,80,passive
3.04.0091,#MistressQuickly_1H4,16,128,passive
3.04.0092,#Fenton_Wiv,5,34,passive
3.04.0092,#MistressQuickly_1H4,2,19,passive
3.05.0095,#Bardolph_1H4,1,12,passive
3.05.0095,#Falstaff_1H4,1,2,passive
3.05.0097,#Bardolph_1H4,4,31,passive
3.05.0097,#Falstaff_1H4,3,11,passive
3.05.0098,#Bardolph_1H4,6,34,passive
3.05.0098,#Falstaff_1H4,3,15,passive
3.05.0098,#MistressQuickly_1H4,5,25,passive
3.05.0099,#Falstaff_1H4,14,92,passive
3.05.0099,#MistressQuickly_1H4,11,76,passive
3.05.0101,#Falstaff_1H4,15,78,passive
3.05.0101,#MasterFord_Wiv,66,528,passive
4.01.0103,#MistressPage_Wiv,4,29,passive
4.01.0103,#MistressQuickly_1H4,4,24,passive
4.01.0103,#WilliamPage_Wiv,8,53,passive
4.01.0104,#HughEvans_Wiv,42,207,passive
4.01.0104,#MistressPage_Wiv,63,323,passive
4.01.0104,#MistressQuickly_1H4,64,321,passive
4.01.0104,#WilliamPage_Wiv,65,370,passive
4.02.0105,#Falstaff_1H4,1,5,passive
4.02.0105,#MistressFord_Wiv,6,53,passive
4.02.0106,#Falstaff_1H4,3,12,passive
4.02.0106,#MistressFord_Wiv,2,6,passive
4.02.0106,#MistressPage_Wiv,1,6,passive
4.02.0107,#MistressFord_Wiv,27,194,passive
4.02.0107,#MistressPage_Wiv,10,48,passive
4.02.0108,#Falstaff_1H4,28,201,passive
4.02.0108,#MistressFord_Wiv,24,162,passive
4.02.0108,#MistressPage_Wiv,20,125,passive
4.02.0109,#MistressFord_Wiv,7,46,passive
4.02.0109,#MistressPage_Wiv,11,84,passive
4.02.0111,#John_Wiv,3,26,passive
4.02.0111,#Robert_Wiv,3,26,passive
4.02.0112,#John_Wiv,2,16,passive
4.02.0112,#Robert_Wiv,1,9,passive
4.02.0113,#DoctorCaius_Wiv,15,108,passive
4.02.0113,#HughEvans_Wiv,13,97,passive
4.02.0113,#John_Wiv,15,108,passive
4.02.0113,#MasterFord_Wiv,5,36,passive
4.02.0113,#MasterPage_Wiv,13,91,passive
4.02.0113,#Robert_Wiv,15,108,passive
4.02.0113,#Shallow_2H4,14,100,passive
4.02.0114,#DoctorCaius_Wiv,37,247,passive
4.02.0114,#HughEvans_Wiv,32,219,passive
4.02.0114,#John_Wiv,37,247,passive
4.02.0114,#MasterFord_Wiv,17,89,passive
4.02.0114,#MasterPage_Wiv,34,234,passive
4.02.0114,#MistressFord_Wiv,30,211,passive
4.02.0114,#Robert_Wiv,37,247,passive
4.02.0114,#Shallow_2H4,35,235,passive
4.02.0115,#DoctorCaius_Wiv,15,115,passive
4.02.0115,#HughEvans_Wiv,15,115,passive
4.02.0115,#MasterFord_Wiv,6,39,passive
4.02.0115,#MasterPage_Wiv,15,115,passive
4.02.0115,#MistressFord_Wiv,9,76,passive
4.02.0115,#Shallow_2H4,15,115,passive
4.02.0116,#DoctorCaius_Wiv,6,33,passive
4.02.0116,#Falstaff_1H4,6,33,passive
4.02.0116,#HughEvans_Wiv,6,33,passive
4.02.0116,#MasterFord_Wiv,2,8,passive
4.02.0116,#MasterPage_Wiv,6,33,passive
4.02.0116,#MistressFord_Wiv,6,33,passive
4.02.0116,#MistressPage_Wiv,4,25,passive
4.02.0116,#Shallow_2H4,6,33,passive
4.02.0117,#DoctorCaius_Wiv,14,95,passive
4.02.0117,#HughEvans_Wiv,11,65,passive
4.02.0117,#MasterFord_Wiv,9,62,passive
4.02.0117,#MasterPage_Wiv,12,86,passive
4.02.0117,#MistressFord_Wiv,12,84,passive
4.02.0117,#MistressPage_Wiv,12,83,passive
4.02.0117,#Shallow_2H4,14,95,passive
4.02.0118,#MistressFord_Wiv,14,114,passive
4.02.0118,#MistressPage_Wiv,10,70,passive
4.03.0119,#Bardolph_1H4,7,62,passive
4.03.0119,#Host_Wiv,4,32,passive
4.04.0120,#HughEvans_Wiv,76,559,passive
4.04.0120,#MasterFord_Wiv,73,542,passive
4.04.0120,#MasterPage_Wiv,66,486,passive
4.04.0120,#MistressFord_Wiv,84,616,passive
4.04.0120,#MistressPage_Wiv,53,389,passive
4.04.0121,#MistressFord_Wiv,2,12,passive
4.05.0123,#Host_Wiv,5,43,passive
4.05.0123,#Simple_Wiv,12,82,passive
4.05.0124,#Falstaff_1H4,24,159,passive
4.05.0124,#Host_Wiv,32,209,passive
4.05.0124,#Simple_Wiv,20,118,passive
4.05.0125,#Falstaff_1H4,2,15,passive
4.05.0125,#Host_Wiv,4,34,passive
4.05.0126,#Bardolph_1H4,4,28,passive
4.05.0126,#Falstaff_1H4,11,73,passive
4.05.0126,#Host_Wiv,7,45,passive
4.05.0127,#Bardolph_1H4,10,74,passive
4.05.0127,#Falstaff_1H4,10,74,passive
4.05.0127,#Host_Wiv,9,69,passive
4.05.0127,#HughEvans_Wiv,1,5,passive
4.05.0128,#Bardolph_1H4,7,56,passive
4.05.0128,#DoctorCaius_Wiv,2,8,passive
4.05.0128,#Falstaff_1H4,7,56,passive
4.05.0128,#Host_Wiv,5,48,passive
4.05.0129,#Bardolph_1H4,3,20,passive
4.05.0129,#Falstaff_1H4,3,20,passive
4.05.0131,#Falstaff_1H4,12,87,passive
4.05.0131,#MistressQuickly_1H4,14,109,passive
4.06.0132,#Fenton_Wiv,7,56,passive
4.06.0132,#Host_Wiv,48,384,passive
5.01.0133,#Falstaff_1H4,2,18,passive
5.01.0133,#MistressQuickly_1H4,7,48,passive
5.01.0134,#Falstaff_1H4,2,14,passive
5.01.0134,#MasterFord_Wiv,21,182,passive
5.02.0135,#MasterPage_Wiv,7,60,passive
5.02.0135,#Shallow_2H4,11,90,passive
5.02.0135,#Slender_Wiv,10,78,passive
5.03.0136,#DoctorCaius_Wiv,6,41,passive
5.03.0136,#MistressFord_Wiv,7,49,passive
5.03.0136,#MistressPage_Wiv,1,8,passive
5.03.0137,#MistressFord_Wiv,13,100,passive
5.03.0137,#MistressPage_Wiv,6,34,passive
5.04.0138,#BOYS_Wiv,4,33,passive
5.05.0140,#Falstaff_1H4,7,26,passive
5.05.0140,#MistressFord_Wiv,15,108,passive
5.05.0140,#MistressPage_Wiv,19,126,passive
5.05.0142,#AnnePage_Wiv,59,427,passive
5.05.0142,#BOYS_Wiv,59,427,passive
5.05.0142,#Falstaff_1H4,54,388,passive
5.05.0142,#HughEvans_Wiv,47,335,passive
5.05.0142,#MistressQuickly_1H4,25,181,passive
5.05.0142,#Pistol_2H4,51,377,passive
5.05.0143,#Falstaff_1H4,10,59,passive
5.05.0144,#BOYS_Wiv,76,593,passive
5.05.0144,#Falstaff_1H4,54,397,passive
5.05.0144,#HughEvans_Wiv,66,534,passive
5.05.0144,#MasterFord_Wiv,56,444,passive
5.05.0144,#MasterPage_Wiv,68,525,passive
5.05.0144,#MistressFord_Wiv,73,565,passive
5.05.0144,#MistressPage_Wiv,63,500,passive
5.05.0144,#MistressQuickly_1H4,76,593,passive
5.05.0144,#Pistol_2H4,76,593,passive
5.05.0145,#BOYS_Wiv,28,211,passive
5.05.0145,#Falstaff_1H4,28,211,passive
5.05.0145,#HughEvans_Wiv,28,211,passive
5.05.0145,#MasterFord_Wiv,28,211,passive
5.05.0145,#MasterPage_Wiv,21,171,passive
5.05.0145,#MistressFord_Wiv,28,211,passive
5.05.0145,#MistressPage_Wiv,24,182,passive
5.05.0145,#MistressQuickly_1H4,28,211,passive
5.05.0145,#Pistol_2H4,28,211,passive
5.05.0145,#Slender_Wiv,11,69,passive
5.05.0146,#BOYS_Wiv,8,61,passive
5.05.0146,#DoctorCaius_Wiv,2,16,passive
5.05.0146,#Falstaff_1H4,8,61,passive
5.05.0146,#HughEvans_Wiv,8,61,passive
5.05.0146,#MasterFord_Wiv,7,52,passive
5.05.0146,#MasterPage_Wiv,8,61,passive
5.05.0146,#MistressFord_Wiv,8,61,passive
5.05.0146,#MistressPage_Wiv,7,54,passive
5.05.0146,#MistressQuickly_1H4,8,61,passive
5.05.0146,#Pistol_2H4,8,61,passive
5.05.0146,#Slender_Wiv,8,61,passive
5.05.0147,#AnnePage_Wiv,33,240,passive
5.05.0147,#BOYS_Wiv,34,247,passive
5.05.0147,#DoctorCaius_Wiv,34,247,passive
5.05.0147,#Falstaff_1H4,30,219,passive
5.05.0147,#Fenton_Wiv,23,164,passive
5.05.0147,#HughEvans_Wiv,34,247,passive
5.05.0147,#MasterFord_Wiv,28,199,passive
5.05.0147,#MasterPage_Wiv,28,210,passive
5.05.0147,#MistressFord_Wiv,34,247,passive
5.05.0147,#MistressPage_Wiv,28,203,passive
5.05.0147,#MistressQuickly_1H4,34,247,passive
5.05.0147,#Pistol_2H4,34,247,passive
5.05.0147,#Slender_Wiv,34,247,passive
