node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#HughEvans_Wiv,#MistressQuickly_1H4,2,5,5,1903,254,23
#HughEvans_Wiv,#Pistol_2H4,1,5,5,1903,254,23
#HughEvans_Wiv,#Slender_Wiv,3,5,5,1903,254,23
#MasterFord_Wiv,#BOYS_Wiv,0,5,5,1903,254,23
#MasterPage_Wiv,#BOYS_Wiv,0,5,5,1903,254,23
#MasterPage_Wiv,#DoctorCaius_Wiv,5,5,5,1903,254,23
#MasterPage_Wiv,#Fenton_Wiv,1,5,5,1903,254,23
#MasterPage_Wiv,#MasterFord_Wiv,5,5,5,1903,254,23
#MasterPage_Wiv,#MistressFord_Wiv,5,5,5,1903,254,23
#MasterPage_Wiv,#MistressPage_Wiv,7,5,5,1903,254,23
#MasterPage_Wiv,#MistressQuickly_1H4,2,5,5,1903,254,23
#MasterPage_Wiv,#Pistol_2H4,2,5,5,1903,254,23
#MasterPage_Wiv,#Slender_Wiv,6,5,5,1903,254,23
#MistressFord_Wiv,#BOYS_Wiv,0,5,5,1903,254,23
#MistressFord_Wiv,#DoctorCaius_Wiv,3,5,5,1903,254,23
#MistressFord_Wiv,#Fenton_Wiv,0,5,5,1903,254,23
#MistressFord_Wiv,#MasterFord_Wiv,4,5,5,1903,254,23
#MistressFord_Wiv,#MistressPage_Wiv,6,5,5,1903,254,23
#MistressFord_Wiv,#MistressQuickly_1H4,1,5,5,1903,254,23
#MistressFord_Wiv,#Pistol_2H4,2,5,5,1903,254,23
#MistressFord_Wiv,#Slender_Wiv,1,5,5,1903,254,23
#MistressPage_Wiv,#BOYS_Wiv,0,5,5,1903,254,23
#MistressPage_Wiv,#DoctorCaius_Wiv,4,5,5,1903,254,23
#MistressPage_Wiv,#Fenton_Wiv,1,5,5,1903,254,23
#MistressPage_Wiv,#MasterFord_Wiv,5,5,5,1903,254,23
#MistressPage_Wiv,#MistressQuickly_1H4,3,5,5,1903,254,23
#MistressPage_Wiv,#Pistol_2H4,2,5,5,1903,254,23
#MistressPage_Wiv,#Slender_Wiv,3,5,5,1903,254,23
#MistressQuickly_1H4,#BOYS_Wiv,0,5,5,1903,254,23
#MistressQuickly_1H4,#MasterFord_Wiv,4,5,5,1903,254,23
#Pistol_2H4,#BOYS_Wiv,0,5,5,1903,254,23
#Pistol_2H4,#DoctorCaius_Wiv,0,5,5,1903,254,23
#Pistol_2H4,#Fenton_Wiv,0,5,5,1903,254,23
#Pistol_2H4,#MasterFord_Wiv,2,5,5,1903,254,23
#Pistol_2H4,#MistressQuickly_1H4,2,5,5,1903,254,23
#Pistol_2H4,#Slender_Wiv,1,5,5,1903,254,23
#Slender_Wiv,#BOYS_Wiv,0,5,5,1903,254,23
#Slender_Wiv,#DoctorCaius_Wiv,3,5,5,1903,254,23
#Slender_Wiv,#Fenton_Wiv,1,5,5,1903,254,23
#Slender_Wiv,#MasterFord_Wiv,1,5,5,1903,254,23
#Slender_Wiv,#MistressQuickly_1H4,1,5,5,1903,254,23
