node1,node2,count
#ATTENDANTS.YORK_2H6,#Clifford_3H6,2
#ATTENDANTS.YORK_2H6,#EdwardIV_3H6,3
#ATTENDANTS.YORK_2H6,#Iden_2H6,6
#ATTENDANTS.YORK_2H6,#RichardIII_R3,3
#ATTENDANTS.YORK_2H6,#SOLDIERS.YORK_2H6,2
#ATTENDANTS_2H6,#ATTENDANTS.YORK_2H6,7
#ATTENDANTS_2H6,#Beadle_2H6,2
#ATTENDANTS_2H6,#Bevis_2H6,2
#ATTENDANTS_2H6,#CITIZENS.STALBANS.0.1_2H6,6
#ATTENDANTS_2H6,#CITIZENS.STALBANS_2H6,3
#ATTENDANTS_2H6,#CITIZENS_2H6,3
#ATTENDANTS_2H6,#Cade_2H6,1
#ATTENDANTS_2H6,#Clifford_2H6,4
#ATTENDANTS_2H6,#Clifford_3H6,3
#ATTENDANTS_2H6,#Dick_2H6,2
#ATTENDANTS_2H6,#EdwardIV_3H6,3
#ATTENDANTS_2H6,#FALCONERS_2H6,7
#ATTENDANTS_2H6,#FOLLOWERS.CADE_2H6,2
#ATTENDANTS_2H6,#George_2H6,2
#ATTENDANTS_2H6,#Holland_2H6,2
#ATTENDANTS_2H6,#Horner_2H6,1
#ATTENDANTS_2H6,#Iden_2H6,6
#ATTENDANTS_2H6,#MURDERERS.0.1_2H6,12
#ATTENDANTS_2H6,#MURDERERS.0.2_2H6,12
#ATTENDANTS_2H6,#MayorOfStAlbans_2H6,3
#ATTENDANTS_2H6,#Michael_2H6,2
#ATTENDANTS_2H6,#NEIGHBORS.1_2H6,1
#ATTENDANTS_2H6,#NEIGHBORS.2_2H6,1
#ATTENDANTS_2H6,#NEIGHBORS.3_2H6,1
#ATTENDANTS_2H6,#PRENTICES.1_2H6,1
#ATTENDANTS_2H6,#PRENTICES.2_2H6,1
#ATTENDANTS_2H6,#PRENTICES.3_2H6,1
#ATTENDANTS_2H6,#RichardIII_R3,3
#ATTENDANTS_2H6,#SimpcoxWife_2H6,3
#ATTENDANTS_2H6,#Simpcox_2H6,2
#ATTENDANTS_2H6,#Smith_2H6,2
#ATTENDANTS_2H6,#Thump_2H6,1
#Bevis_2H6,#Cade_2H6,16
#Bevis_2H6,#Clerk_2H6,1
#Bevis_2H6,#Clifford_2H6,2
#Bevis_2H6,#Dick_2H6,17
#Bevis_2H6,#FOLLOWERS.CADE.0.1_2H6,1
#Bevis_2H6,#FOLLOWERS.CADE.0_2H6,5
#Bevis_2H6,#FOLLOWERS.CADE_2H6,17
#Bevis_2H6,#George_2H6,7
#Bevis_2H6,#HERALDS.X.2_2H6,1
#Bevis_2H6,#Holland_2H6,18
#Bevis_2H6,#MESSENGERS.X.2_2H6,5
#Bevis_2H6,#Michael_2H6,15
#Bevis_2H6,#SOLDIERS.1_2H6,1
#Bevis_2H6,#SOLDIERS_2H6,1
#Bevis_2H6,#Sawyer_2H6,5
#Bevis_2H6,#Smith_2H6,17
#Bevis_2H6,#WilliamStafford_2H6,2
#Bolingbroke_2H6,#ATTENDANTS_2H6,1
#Bolingbroke_2H6,#Hume_2H6,6
#Bolingbroke_2H6,#Jourdain_2H6,7
#Bolingbroke_2H6,#OFFICERS_2H6,3
#Bolingbroke_2H6,#Southwell_2H6,7
#Bolingbroke_2H6,#Spirit_2H6,1
#Bolingbroke_2H6,#Stafford_2H6,1
#Buckingham_2H6,#ATTENDANTS.YORK_2H6,5
#Buckingham_2H6,#ATTENDANTS_2H6,10
#Buckingham_2H6,#Bevis_2H6,2
#Buckingham_2H6,#Bolingbroke_2H6,2
#Buckingham_2H6,#CITIZENS.STALBANS.0.1_2H6,1
#Buckingham_2H6,#Cade_2H6,1
#Buckingham_2H6,#CardinalBeaufort_1H6,11
#Buckingham_2H6,#Clifford_2H6,5
#Buckingham_2H6,#Dick_2H6,2
#Buckingham_2H6,#DuchessOfGloucester_2H6,4
#Buckingham_2H6,#FALCONERS_2H6,1
#Buckingham_2H6,#FOLLOWERS.CADE_2H6,3
#Buckingham_2H6,#George_2H6,2
#Buckingham_2H6,#Gloucester_2H4,5
#Buckingham_2H6,#HenryVI_1H6,18
#Buckingham_2H6,#Holland_2H6,2
#Buckingham_2H6,#Hume_2H6,2
#Buckingham_2H6,#Iden_2H6,2
#Buckingham_2H6,#Jourdain_2H6,2
#Buckingham_2H6,#MESSENGERS.1_2H6,2
#Buckingham_2H6,#MESSENGERS.2_2H6,1
#Buckingham_2H6,#MESSENGERS.X.3_2H6,1
#Buckingham_2H6,#Michael_2H6,2
#Buckingham_2H6,#OFFICERS_2H6,2
#Buckingham_2H6,#PETITIONERS.0.1_2H6,3
#Buckingham_2H6,#PETITIONERS.0.2_2H6,3
#Buckingham_2H6,#QueenMargaret_1H6,16
#Buckingham_2H6,#SOLDIERS.YORK_2H6,1
#Buckingham_2H6,#Salisbury_2H6,11
#Buckingham_2H6,#Saye_2H6,3
#Buckingham_2H6,#Smith_2H6,2
#Buckingham_2H6,#Somerset_1H6,14
#Buckingham_2H6,#Southwell_2H6,2
#Buckingham_2H6,#Stafford_2H6,1
#Buckingham_2H6,#Suffolk_1H6,9
#Buckingham_2H6,#Warwick_2H6,11
#Buckingham_2H6,#York_1H6,19
#CITIZENS.LONDON_2H6,#CITIZENS.LONDON.0.1_2H6,1
#CITIZENS.LONDON_2H6,#Scales_2H6,2
#CITIZENS.STALBANS.0.1_2H6,#Beadle_2H6,2
#CITIZENS.STALBANS.0.1_2H6,#CITIZENS.STALBANS_2H6,3
#CITIZENS.STALBANS.0.1_2H6,#FALCONERS_2H6,6
#CITIZENS.STALBANS.0.1_2H6,#MayorOfStAlbans_2H6,3
#CITIZENS.STALBANS.0.1_2H6,#SimpcoxWife_2H6,3
#CITIZENS.STALBANS.0.1_2H6,#Simpcox_2H6,2
#CITIZENS.STALBANS_2H6,#Beadle_2H6,2
#CITIZENS.STALBANS_2H6,#MayorOfStAlbans_2H6,3
#CITIZENS.STALBANS_2H6,#SimpcoxWife_2H6,3
#CITIZENS.STALBANS_2H6,#Simpcox_2H6,2
#CITIZENS_2H6,#Vaux_2H6,1
#Cade_2H6,#Clerk_2H6,1
#Cade_2H6,#Clifford_2H6,1
#Cade_2H6,#Dick_2H6,16
#Cade_2H6,#FOLLOWERS.CADE.0.1_2H6,1
#Cade_2H6,#FOLLOWERS.CADE.0_2H6,5
#Cade_2H6,#FOLLOWERS.CADE_2H6,16
#Cade_2H6,#George_2H6,6
#Cade_2H6,#HERALDS.X.2_2H6,1
#Cade_2H6,#Holland_2H6,16
#Cade_2H6,#Iden_2H6,1
#Cade_2H6,#MESSENGERS.X.2_2H6,5
#Cade_2H6,#Michael_2H6,14
#Cade_2H6,#SERVANTS.IDEN_2H6,1
#Cade_2H6,#SOLDIERS.1_2H6,1
#Cade_2H6,#SOLDIERS_2H6,1
#Cade_2H6,#Sawyer_2H6,5
#Cade_2H6,#Smith_2H6,16
#Cade_2H6,#WilliamStafford_2H6,2
#CardinalBeaufort_1H6,#ATTENDANTS_2H6,23
#CardinalBeaufort_1H6,#Beadle_2H6,2
#CardinalBeaufort_1H6,#CITIZENS.STALBANS.0.1_2H6,6
#CardinalBeaufort_1H6,#CITIZENS.STALBANS_2H6,3
#CardinalBeaufort_1H6,#CITIZENS_2H6,3
#CardinalBeaufort_1H6,#DuchessOfGloucester_2H6,2
#CardinalBeaufort_1H6,#FALCONERS_2H6,7
#CardinalBeaufort_1H6,#Gloucester_2H4,14
#CardinalBeaufort_1H6,#HenryVI_1H6,30
#CardinalBeaufort_1H6,#Horner_2H6,1
#CardinalBeaufort_1H6,#MESSENGERS.Post_2H6,1
#CardinalBeaufort_1H6,#MURDERERS.0.1_2H6,12
#CardinalBeaufort_1H6,#MURDERERS.0.2_2H6,12
#CardinalBeaufort_1H6,#MayorOfStAlbans_2H6,3
#CardinalBeaufort_1H6,#OFFICERS_2H6,1
#CardinalBeaufort_1H6,#PETITIONERS.0.1_2H6,5
#CardinalBeaufort_1H6,#PETITIONERS.0.2_2H6,5
#CardinalBeaufort_1H6,#QueenMargaret_1H6,32
#CardinalBeaufort_1H6,#Salisbury_2H6,16
#CardinalBeaufort_1H6,#SimpcoxWife_2H6,3
#CardinalBeaufort_1H6,#Simpcox_2H6,2
#CardinalBeaufort_1H6,#Somerset_1H6,26
#CardinalBeaufort_1H6,#Suffolk_1H6,30
#CardinalBeaufort_1H6,#Thump_2H6,1
#CardinalBeaufort_1H6,#Warwick_2H6,20
