source,target,n_lines,n_tokens,edge_type
2.04.0056,#York_1H6,1,7,passive
2.04.0057,#Lawyer_1H6,19,148,passive
2.04.0057,#Vernon_1H6,19,143,passive
2.04.0057,#Warwick_2H4,8,58,passive
2.04.0057,#York_1H6,14,107,passive
2.05.0058,#JAILERS_1H6,17,125,passive
2.05.0059,#JAILERS.0.1_1H6,12,83,passive
2.05.0059,#JAILERS_1H6,15,105,passive
2.05.0059,#Mortimer_1H4,3,22,passive
2.05.0060,#JAILERS.0.1_1H6,88,659,passive
2.05.0060,#JAILERS_1H6,89,667,passive
2.05.0060,#Mortimer_1H4,30,224,passive
2.05.0060,#York_1H6,60,451,passive
2.05.0061,#JAILERS.0.1_1H6,8,59,passive
3.01.0062,#CardinalBeaufort_1H6,53,364,passive
3.01.0062,#Exeter_H5,80,560,passive
3.01.0062,#Gloucester_2H4,52,378,passive
3.01.0062,#HenryVI_1H6,70,489,passive
3.01.0062,#Somerset_1H6,76,530,passive
3.01.0062,#Suffolk_1H6,80,560,passive
3.01.0062,#Warwick_2H4,73,511,passive
3.01.0062,#York_1H6,76,528,passive
3.01.0063,#CardinalBeaufort_1H6,10,75,passive
3.01.0063,#Exeter_H5,10,75,passive
3.01.0063,#Gloucester_2H4,10,75,passive
3.01.0063,#HenryVI_1H6,10,75,passive
3.01.0063,#Somerset_1H6,10,75,passive
3.01.0063,#Suffolk_1H6,10,75,passive
3.01.0063,#Warwick_2H4,10,75,passive
3.01.0063,#York_1H6,10,75,passive
3.01.0064,#CardinalBeaufort_1H6,3,22,passive
3.01.0064,#Exeter_H5,3,22,passive
3.01.0064,#Gloucester_2H4,3,22,passive
3.01.0064,#Mayor_1H6,3,22,passive
3.01.0064,#SERVANTS.GLOUCESTER_1H6,3,22,passive
3.01.0064,#SERVANTS.WINCHESTER_1H6,3,22,passive
3.01.0064,#Somerset_1H6,3,22,passive
3.01.0064,#Suffolk_1H6,3,22,passive
3.01.0064,#Warwick_2H4,3,22,passive
3.01.0064,#York_1H6,3,22,passive
3.01.0065,#CardinalBeaufort_1H6,2,13,passive
3.01.0065,#Exeter_H5,2,13,passive
3.01.0065,#Gloucester_2H4,2,13,passive
3.01.0065,#HenryVI_1H6,2,13,passive
3.01.0065,#Mayor_1H6,2,13,passive
3.01.0065,#SERVANTS.GLOUCESTER_1H6,2,13,passive
3.01.0065,#SERVANTS.WINCHESTER_1H6,2,13,passive
3.01.0065,#Somerset_1H6,2,13,passive
3.01.0065,#Suffolk_1H6,2,13,passive
3.01.0065,#Warwick_2H4,2,13,passive
3.01.0065,#York_1H6,2,13,passive
3.01.0066,#CardinalBeaufort_1H6,4,22,passive
3.01.0066,#Exeter_H5,4,22,passive
3.01.0066,#Gloucester_2H4,2,8,passive
3.01.0066,#HenryVI_1H6,4,22,passive
3.01.0066,#Mayor_1H6,4,22,passive
3.01.0066,#SERVANTS.GLOUCESTER.0.1_1H6,2,14,passive
3.01.0066,#SERVANTS.GLOUCESTER_1H6,4,22,passive
3.01.0066,#SERVANTS.WINCHESTER.0.1_1H6,4,22,passive
3.01.0066,#SERVANTS.WINCHESTER_1H6,4,22,passive
3.01.0066,#Somerset_1H6,4,22,passive
3.01.0066,#Suffolk_1H6,4,22,passive
3.01.0066,#Warwick_2H4,4,22,passive
3.01.0066,#York_1H6,4,22,passive
3.01.0067,#CardinalBeaufort_1H6,50,377,passive
3.01.0067,#Exeter_H5,54,413,passive
3.01.0067,#Gloucester_2H4,42,323,passive
3.01.0067,#HenryVI_1H6,39,302,passive
3.01.0067,#Mayor_1H6,54,413,passive
3.01.0067,#SERVANTS.GLOUCESTER.0.1_1H6,54,413,passive
3.01.0067,#SERVANTS.GLOUCESTER.0.2_1H6,46,348,passive
3.01.0067,#SERVANTS.GLOUCESTER_1H6,54,413,passive
3.01.0067,#SERVANTS.WINCHESTER.0.1_1H6,52,397,passive
3.01.0067,#SERVANTS.WINCHESTER_1H6,54,413,passive
3.01.0067,#Somerset_1H6,54,413,passive
3.01.0067,#Suffolk_1H6,54,413,passive
3.01.0067,#Warwick_2H4,41,318,passive
3.01.0067,#York_1H6,54,413,passive
3.01.0068,#CardinalBeaufort_1H6,1,5,passive
3.01.0068,#Exeter_H5,1,5,passive
3.01.0068,#Gloucester_2H4,1,5,passive
3.01.0068,#HenryVI_1H6,1,5,passive
3.01.0068,#Mayor_1H6,1,5,passive
3.01.0068,#SERVANTS.GLOUCESTER.0.1_1H6,1,5,passive
3.01.0068,#SERVANTS.GLOUCESTER.0.2_1H6,1,5,passive
3.01.0068,#SERVANTS.GLOUCESTER_1H6,1,5,passive
3.01.0068,#SERVANTS.WINCHESTER.0.1_1H6,1,5,passive
3.01.0068,#SERVANTS.WINCHESTER_1H6,1,5,passive
3.01.0068,#Somerset_1H6,1,5,passive
3.01.0068,#Suffolk_1H6,1,5,passive
3.01.0068,#Warwick_2H4,1,5,passive
3.01.0068,#York_1H6,1,5,passive
3.01.0069,#CardinalBeaufort_1H6,1,4,passive
3.01.0069,#Exeter_H5,1,4,passive
3.01.0069,#Gloucester_2H4,1,4,passive
3.01.0069,#HenryVI_1H6,1,4,passive
3.01.0069,#Mayor_1H6,1,4,passive
3.01.0069,#SERVANTS.1_1H6,1,4,passive
3.01.0069,#SERVANTS.GLOUCESTER.0.1_1H6,1,4,passive
3.01.0069,#SERVANTS.GLOUCESTER.0.2_1H6,1,4,passive
3.01.0069,#SERVANTS.GLOUCESTER_1H6,1,4,passive
3.01.0069,#SERVANTS.WINCHESTER.0.1_1H6,1,4,passive
3.01.0069,#SERVANTS.WINCHESTER_1H6,1,4,passive
3.01.0069,#Somerset_1H6,1,4,passive
3.01.0069,#Suffolk_1H6,1,4,passive
3.01.0069,#Warwick_2H4,1,4,passive
3.01.0069,#York_1H6,1,4,passive
3.01.0070,#CardinalBeaufort_1H6,2,9,passive
3.01.0070,#Exeter_H5,2,9,passive
3.01.0070,#Gloucester_2H4,2,9,passive
3.01.0070,#HenryVI_1H6,2,9,passive
3.01.0070,#Mayor_1H6,2,9,passive
3.01.0070,#SERVANTS.1_1H6,2,9,passive
3.01.0070,#SERVANTS.2_1H6,2,9,passive
3.01.0070,#SERVANTS.GLOUCESTER.0.1_1H6,2,9,passive
3.01.0070,#SERVANTS.GLOUCESTER.0.2_1H6,2,9,passive
3.01.0070,#SERVANTS.GLOUCESTER_1H6,2,9,passive
3.01.0070,#SERVANTS.WINCHESTER.0.1_1H6,2,9,passive
3.01.0070,#SERVANTS.WINCHESTER_1H6,2,9,passive
3.01.0070,#Somerset_1H6,2,9,passive
3.01.0070,#Suffolk_1H6,2,9,passive
3.01.0070,#Warwick_2H4,2,9,passive
3.01.0070,#York_1H6,2,9,passive
3.01.0071,#CardinalBeaufort_1H6,36,258,passive
3.01.0071,#Exeter_H5,37,265,passive
3.01.0071,#Gloucester_2H4,26,188,passive
3.01.0071,#HenryVI_1H6,24,169,passive
3.01.0071,#SERVANTS.1_1H6,38,273,passive
3.01.0071,#SERVANTS.2_1H6,38,273,passive
3.01.0071,#SERVANTS.3_1H6,38,273,passive
3.01.0071,#SERVANTS.GLOUCESTER.0.1_1H6,38,273,passive
3.01.0071,#SERVANTS.GLOUCESTER.0.2_1H6,38,273,passive
3.01.0071,#SERVANTS.WINCHESTER.0.1_1H6,38,273,passive
3.01.0071,#Somerset_1H6,37,266,passive
3.01.0071,#Suffolk_1H6,37,265,passive
3.01.0071,#Warwick_2H4,32,232,passive
3.01.0071,#York_1H6,33,236,passive
3.01.0072,#SERVANTS.1_1H6,15,118,passive
3.01.0072,#SERVANTS.2_1H6,15,118,passive
3.01.0072,#SERVANTS.3_1H6,15,118,passive
3.01.0072,#SERVANTS.GLOUCESTER.0.1_1H6,15,118,passive
3.01.0072,#SERVANTS.GLOUCESTER.0.2_1H6,15,118,passive
3.01.0072,#SERVANTS.WINCHESTER.0.1_1H6,15,118,passive
3.02.0073,#SOLDIERS.FRENCH.PUCELLE_1H6,9,76,passive
3.02.0074,#Pucelle_1H6,3,21,passive
3.02.0074,#SOLDIERS.FRENCH.PUCELLE_1H6,3,21,passive
3.02.0075,#Pucelle_1H6,2,10,passive
3.02.0075,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,5,34,passive
3.02.0075,#SOLDIERS.FRENCH.PUCELLE_1H6,5,34,passive
3.02.0075,#Watchman_1H6,3,24,passive
3.02.0076,#Alanson_1H6,8,61,passive
3.02.0076,#Bastard_1H6,5,39,passive
3.02.0076,#Charles_1H6,6,47,passive
3.02.0076,#Reignier_1H6,5,36,passive
3.02.0076,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,8,61,passive
3.02.0076,#SOLDIERS.FRENCH_1H6,8,61,passive
3.02.0076,#Watchman_1H6,8,61,passive
3.02.0077,#Alanson_1H6,10,71,passive
3.02.0077,#Bastard_1H6,8,56,passive
3.02.0077,#Charles_1H6,8,54,passive
3.02.0077,#Pucelle_1H6,7,52,passive
3.02.0077,#Reignier_1H6,7,51,passive
3.02.0077,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,10,71,passive
3.02.0077,#SOLDIERS.FRENCH_1H6,10,71,passive
3.02.0077,#Watchman_1H6,10,71,passive
3.02.0078,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,5,35,passive
3.02.0078,#Watchman_1H6,5,35,passive
3.02.0079,#ATTENDANTS.ENGLISH_1H6,34,270,passive
3.02.0079,#Alanson_1H6,33,268,passive
3.02.0079,#Bastard_1H6,34,270,passive
3.02.0079,#Bedford_H5,33,261,passive
3.02.0079,#Burgundy_1H6,31,244,passive
3.02.0079,#Charles_1H6,33,262,passive
3.02.0079,#Pucelle_1H6,19,146,passive
3.02.0079,#Reignier_1H6,34,270,passive
3.02.0079,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,34,270,passive
3.02.0079,#Talbot_1H6,21,169,passive
3.02.0079,#Watchman_1H6,34,270,passive
3.02.0080,#ATTENDANTS.ENGLISH_1H6,29,223,passive
3.02.0080,#Bedford_H5,21,159,passive
3.02.0080,#Burgundy_1H6,27,208,passive
3.02.0080,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,29,223,passive
3.02.0080,#Talbot_1H6,10,79,passive
3.02.0080,#Watchman_1H6,29,223,passive
3.02.0081,#ATTENDANTS.ENGLISH_1H6,6,42,passive
3.02.0081,#Bedford_H5,6,42,passive
3.02.0081,#Fastolf_1H6,2,16,passive
3.02.0081,#SOLDIERS.ENGLISH.Captain_1H6,4,26,passive
3.02.0081,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,6,42,passive
3.02.0081,#Watchman_1H6,6,42,passive
3.02.0082,#ATTENDANTS.ENGLISH_1H6,1,6,passive
3.02.0082,#Bedford_H5,1,6,passive
3.02.0082,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,1,6,passive
3.02.0082,#Watchman_1H6,1,6,passive
3.02.0083,#ATTENDANTS.ENGLISH_1H6,5,41,passive
3.02.0083,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,5,41,passive
3.02.0083,#Watchman_1H6,5,41,passive
3.02.0084,#Burgundy_1H6,20,139,passive
3.02.0084,#SOLDIERS.ENGLISH_1H6,24,164,passive
3.02.0084,#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,24,164,passive
3.02.0084,#Talbot_1H6,4,25,passive
3.02.0084,#Watchman_1H6,24,164,passive
3.03.0085,#Alanson_1H6,31,237,passive
3.03.0085,#Bastard_1H6,34,260,passive
3.03.0085,#Charles_1H6,28,218,passive
3.03.0085,#Pucelle_1H6,15,113,passive
3.03.0085,#SOLDIERS.FRENCH_1H6,36,276,passive
3.03.0086,#Alanson_1H6,53,413,passive
3.03.0086,#Bastard_1H6,54,420,passive
3.03.0086,#Burgundy_1H6,43,340,passive
3.03.0086,#Charles_1H6,51,394,passive
3.03.0086,#Pucelle_1H6,19,145,passive
3.03.0086,#SOLDIERS.FRENCH_1H6,55,428,passive
3.04.0087,#Basset_1H6,27,198,passive
3.04.0087,#CardinalBeaufort_1H6,27,198,passive
3.04.0087,#Exeter_H5,27,198,passive
3.04.0087,#Gloucester_2H4,26,190,passive
3.04.0087,#HenryVI_1H6,13,93,passive
3.04.0087,#SOLDIERS.ENGLISH_1H6,27,198,passive
3.04.0087,#Somerset_1H6,27,198,passive
3.04.0087,#Suffolk_1H6,27,198,passive
3.04.0087,#Talbot_1H6,15,113,passive
3.04.0087,#Vernon_1H6,27,198,passive
3.04.0087,#Warwick_2H4,27,198,passive
3.04.0087,#York_1H6,27,198,passive
3.04.0088,#Basset_1H6,6,50,passive
3.04.0088,#Vernon_1H6,10,83,passive
4.01.0090,#CardinalBeaufort_1H6,7,55,passive
4.01.0090,#Exeter_H5,8,64,passive
4.01.0090,#Gloucester_2H4,1,9,passive
4.01.0090,#Governor_1H6,8,64,passive
4.01.0090,#HenryVI_1H6,8,64,passive
4.01.0090,#Somerset_1H6,8,64,passive
4.01.0090,#Suffolk_1H6,8,64,passive
4.01.0090,#Talbot_1H6,8,64,passive
4.01.0090,#Warwick_2H4,8,64,passive
4.01.0090,#York_1H6,8,64,passive
4.01.0091,#CardinalBeaufort_1H6,39,298,passive
4.01.0091,#Exeter_H5,39,298,passive
4.01.0091,#Fastolf_1H6,35,269,passive
4.01.0091,#Gloucester_2H4,36,275,passive
4.01.0091,#Governor_1H6,39,298,passive
4.01.0091,#HenryVI_1H6,36,274,passive
4.01.0091,#Somerset_1H6,39,298,passive
4.01.0091,#Suffolk_1H6,39,298,passive
4.01.0091,#Talbot_1H6,10,76,passive
4.01.0091,#Warwick_2H4,39,298,passive
4.01.0091,#York_1H6,39,298,passive
4.01.0092,#CardinalBeaufort_1H6,31,229,passive
4.01.0092,#Exeter_H5,31,229,passive
4.01.0092,#Gloucester_2H4,14,113,passive
4.01.0092,#Governor_1H6,31,229,passive
4.01.0092,#HenryVI_1H6,21,149,passive
4.01.0092,#Somerset_1H6,31,229,passive
4.01.0092,#Suffolk_1H6,31,229,passive
4.01.0092,#Talbot_1H6,27,196,passive
4.01.0092,#Warwick_2H4,31,229,passive
4.01.0092,#York_1H6,31,229,passive
4.01.0093,#Basset_1H6,81,608,passive
4.01.0093,#CardinalBeaufort_1H6,96,716,passive
4.01.0093,#Exeter_H5,95,707,passive
4.01.0093,#Gloucester_2H4,86,646,passive
4.01.0093,#Governor_1H6,96,716,passive
4.01.0093,#HenryVI_1H6,46,342,passive
4.01.0093,#Somerset_1H6,91,678,passive
4.01.0093,#Suffolk_1H6,96,716,passive
4.01.0093,#Vernon_1H6,86,637,passive
4.01.0093,#Warwick_2H4,96,716,passive
4.01.0093,#York_1H6,91,678,passive
4.01.0094,#Exeter_H5,8,66,passive
4.01.0094,#Vernon_1H6,8,66,passive
4.01.0094,#Warwick_2H4,4,33,passive
4.01.0094,#York_1H6,4,33,passive
4.02.0096,#SOLDIERS.ENGLISH_1H6,2,13,passive
4.02.0097,#General_1H6,12,90,passive
4.02.0097,#SOLDIERS.ENGLISH_1H6,39,292,passive
4.02.0097,#SOLDIERS.FRENCH_1H6,39,292,passive
4.02.0097,#Talbot_1H6,27,202,passive
4.02.0098,#SOLDIERS.ENGLISH_1H6,15,118,passive
4.03.0099,#MESSENGERS.ENGLISH.X.2_1H6,2,15,passive
4.03.0099,#SOLDIERS.ENGLISH.YORK_1H6,9,64,passive
4.03.0099,#York_1H6,7,49,passive
4.03.0100,#SOLDIERS.ENGLISH.YORK_1H6,8,53,passive
4.03.0101,#Lucy_1H6,17,133,passive
4.03.0101,#SOLDIERS.ENGLISH.YORK_1H6,30,238,passive
4.03.0101,#York_1H6,13,105,passive
4.04.0103,#SOLDIERS.ENGLISH.SOMERSET_1H6,9,70,passive
4.04.0104,#Lucy_1H6,10,87,passive
4.04.0104,#SOLDIERS.ENGLISH.SOMERSET.0.1_1H6,35,268,passive
4.04.0104,#SOLDIERS.ENGLISH.SOMERSET_1H6,37,284,passive
4.04.0104,#Somerset_1H6,29,213,passive
4.05.0105,#JohnTalbot_1H6,24,196,passive
4.05.0105,#Talbot_1H6,31,262,passive
4.06.0106,#JohnTalbot_1H6,41,328,passive
4.06.0106,#Talbot_1H6,16,138,passive
4.07.0107,#SERVANTS.TALBOT.1_1H6,16,119,passive
4.07.0108,#JohnTalbot_1H6,17,126,passive
4.07.0108,#SERVANTS.TALBOT.1_1H6,16,116,passive
4.07.0108,#SOLDIERS.ENGLISH_1H6,17,126,passive
4.07.0108,#Talbot_1H6,1,10,passive
4.07.0109,#Alanson_1H6,18,143,passive
4.07.0109,#Bastard_1H6,14,112,passive
4.07.0109,#Burgundy_1H6,15,119,passive
4.07.0109,#Charles_1H6,14,109,passive
4.07.0109,#JohnTalbot_1H6,18,143,passive
4.07.0109,#Pucelle_1H6,11,89,passive
4.07.0109,#SERVANTS.TALBOT.1_1H6,18,143,passive
4.07.0109,#SOLDIERS.FRENCH_1H6,18,143,passive
4.07.0109,#Talbot_1H6,18,143,passive
4.07.0110,#ATTENDANTS.ENGLISH_1H6,46,346,passive
4.07.0110,#Alanson_1H6,46,346,passive
4.07.0110,#Bastard_1H6,46,346,passive
4.07.0110,#Burgundy_1H6,46,346,passive
4.07.0110,#Charles_1H6,41,308,passive
4.07.0110,#HERALDS.FRENCH.1_1H6,46,346,passive
4.07.0110,#JohnTalbot_1H6,46,346,passive
4.07.0110,#Lucy_1H6,14,109,passive
4.07.0110,#Pucelle_1H6,37,275,passive
4.07.0110,#SERVANTS.TALBOT.1_1H6,46,346,passive
4.07.0110,#SOLDIERS.FRENCH_1H6,46,346,passive
4.07.0110,#Talbot_1H6,46,346,passive
4.07.0111,#Alanson_1H6,2,16,passive
4.07.0111,#Bastard_1H6,2,16,passive
4.07.0111,#Burgundy_1H6,2,16,passive
4.07.0111,#HERALDS.FRENCH.1_1H6,2,16,passive
4.07.0111,#Pucelle_1H6,2,16,passive
4.07.0111,#SOLDIERS.FRENCH_1H6,2,16,passive
5.01.0112,#ATTENDANTS.ENGLISH_1H6,27,197,passive
5.01.0112,#Exeter_H5,27,197,passive
5.01.0112,#Gloucester_2H4,14,101,passive
5.01.0112,#HenryVI_1H6,13,96,passive
5.01.0113,#AMBASSADORS.ARMAGNAC.1_1H6,23,166,passive
5.01.0113,#AMBASSADORS.EMPEROR.1_1H6,23,166,passive
5.01.0113,#ATTENDANTS.ENGLISH_1H6,23,166,passive
5.01.0113,#CardinalBeaufort_1H6,23,166,passive
5.01.0113,#Exeter_H5,17,124,passive
5.01.0113,#Gloucester_2H4,18,126,passive
5.01.0113,#HenryVI_1H6,11,82,passive
5.01.0113,#Legate_1H6,23,166,passive
5.01.0114,#CardinalBeaufort_1H6,1,7,passive
5.01.0114,#Legate_1H6,4,28,passive
5.02.0116,#Alanson_1H6,5,38,passive
5.02.0116,#Bastard_1H6,7,54,passive
5.02.0116,#Burgundy_1H6,7,54,passive
5.02.0116,#Charles_1H6,4,31,passive
5.02.0116,#Pucelle_1H6,5,39,passive
5.02.0116,#Reignier_1H6,7,54,passive
5.02.0116,#SOLDIERS.FRENCH_1H6,7,54,passive
5.02.0117,#Alanson_1H6,14,104,passive
5.02.0117,#Bastard_1H6,14,104,passive
5.02.0117,#Burgundy_1H6,12,85,passive
5.02.0117,#Charles_1H6,10,74,passive
5.02.0117,#Pucelle_1H6,11,80,passive
5.02.0117,#Reignier_1H6,14,104,passive
5.02.0117,#SOLDIERS.FRENCH.Scout_1H6,9,73,passive
5.02.0117,#SOLDIERS.FRENCH_1H6,14,104,passive
5.03.0119,#SPIRITS_1H6,16,121,passive
5.03.0121,#Pucelle_1H6,10,82,passive
5.03.0121,#SOLDIERS.ENGLISH_1H6,15,122,passive
5.03.0121,#York_1H6,5,40,passive
5.03.0122,#QueenMargaret_1H6,63,478,passive
5.03.0122,#SOLDIERS.ENGLISH_1H6,88,671,passive
5.03.0122,#Suffolk_1H6,25,193,passive
5.03.0123,#QueenMargaret_1H6,17,99,passive
5.03.0123,#Reignier_1H6,10,61,passive
5.03.0123,#SOLDIERS.ENGLISH.0_1H6,17,99,passive
5.03.0123,#SOLDIERS.ENGLISH_1H6,17,99,passive
5.03.0123,#Suffolk_1H6,7,38,passive
5.03.0124,#QueenMargaret_1H6,1,7,passive
5.03.0124,#SOLDIERS.ENGLISH.0_1H6,1,7,passive
5.03.0124,#SOLDIERS.ENGLISH_1H6,1,7,passive
5.03.0125,#QueenMargaret_1H6,27,203,passive
5.03.0125,#Reignier_1H6,16,119,passive
5.03.0125,#SOLDIERS.ENGLISH.0_1H6,29,217,passive
5.03.0125,#SOLDIERS.ENGLISH_1H6,29,217,passive
5.03.0125,#Suffolk_1H6,15,112,passive
5.03.0126,#QueenMargaret_1H6,6,35,passive
5.03.0126,#SOLDIERS.ENGLISH.0_1H6,12,82,passive
5.03.0126,#SOLDIERS.ENGLISH_1H6,12,82,passive
5.03.0126,#Suffolk_1H6,6,47,passive
5.03.0127,#SOLDIERS.ENGLISH.0_1H6,9,65,passive
5.03.0127,#SOLDIERS.ENGLISH_1H6,9,65,passive
5.04.0128,#OFFICERS_1H6,34,266,passive
5.04.0128,#Pucelle_1H6,29,231,passive
5.04.0128,#Shepherd_1H6,9,65,passive
5.04.0128,#Warwick_2H4,33,260,passive
5.04.0128,#York_1H6,31,242,passive
5.04.0129,#OFFICERS_1H6,58,432,passive
5.04.0129,#Pucelle_1H6,23,176,passive
5.04.0129,#Warwick_2H4,48,357,passive
5.04.0129,#York_1H6,45,331,passive
5.04.0130,#Warwick_2H4,2,14,passive
5.04.0131,#CardinalBeaufort_1H6,14,104,passive
5.04.0131,#Warwick_2H4,19,137,passive
5.04.0131,#York_1H6,11,81,passive
5.04.0132,#ATTENDANTS.FRENCH_1H6,59,422,passive
5.04.0132,#Alanson_1H6,48,346,passive
5.04.0132,#Bastard_1H6,59,422,passive
5.04.0132,#CardinalBeaufort_1H6,49,350,passive
5.04.0132,#Charles_1H6,44,312,passive
5.04.0132,#Reignier_1H6,55,392,passive
5.04.0132,#Warwick_2H4,58,414,passive
5.04.0132,#York_1H6,41,296,passive
5.05.0133,#ATTENDANTS.ENGLISH_1H6,101,749,passive
5.05.0133,#Exeter_H5,99,734,passive
5.05.0133,#Gloucester_2H4,91,675,passive
5.05.0133,#HenryVI_1H6,66,495,passive
5.05.0133,#Suffolk_1H6,47,343,passive
5.05.0134,#Exeter_H5,1,10,passive
5.05.0134,#Suffolk_1H6,1,10,passive
