node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#HenryV_H5,#Warwick_2H4,2,4,8,989,131,25
#SOLDIERS.ENGLISH.Williams_H5,#HERALDS.1_H5,0,4,8,989,131,25
#Warwick_2H4,#Fluellen_H5,1,4,8,989,131,25
#Warwick_2H4,#Gower_H5,1,4,8,989,131,25
#Warwick_2H4,#HERALDS.1_H5,0,4,8,989,131,25
#Warwick_2H4,#SOLDIERS.ENGLISH.Williams_H5,1,4,8,989,131,25
#Fluellen_H5,#Gower_H5,5,5,1,726,92,27
#Pistol_2H4,#Fluellen_H5,3,5,1,726,92,27
#Pistol_2H4,#Gower_H5,3,5,1,726,92,27
#ATTENDANTS.ENGLISH.Huntington_H5,#Burgundy_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH.Huntington_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#ATTENDANTS.FRENCH_H5,1,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Alice_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Bedford_H5,2,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Burgundy_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Exeter_H5,4,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#HenryV_H5,3,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Katherine_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#KingOfFrance_H5,1,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Warwick_2H4,1,5,2,3076,386,28
#ATTENDANTS.ENGLISH_H5,#Westmoreland_1H4,2,5,2,3076,386,28
#ATTENDANTS.FRENCH_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#ATTENDANTS.FRENCH_H5,#Alice_H5,0,5,2,3076,386,28
#ATTENDANTS.FRENCH_H5,#Burgundy_H5,0,5,2,3076,386,28
#ATTENDANTS.FRENCH_H5,#Katherine_H5,0,5,2,3076,386,28
#ATTENDANTS.FRENCH_H5,#KingOfFrance_H5,2,5,2,3076,386,28
#ATTENDANTS.FRENCH_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#Alice_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#Alice_H5,#Burgundy_H5,0,5,2,3076,386,28
#Alice_H5,#Katherine_H5,1,5,2,3076,386,28
#Alice_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#Bedford_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#Bedford_H5,#ATTENDANTS.FRENCH_H5,0,5,2,3076,386,28
#Bedford_H5,#Alice_H5,0,5,2,3076,386,28
#Bedford_H5,#Burgundy_H5,0,5,2,3076,386,28
#Bedford_H5,#Exeter_H5,5,5,2,3076,386,28
#Bedford_H5,#HenryV_H5,6,5,2,3076,386,28
#Bedford_H5,#Katherine_H5,0,5,2,3076,386,28
#Bedford_H5,#KingOfFrance_H5,0,5,2,3076,386,28
#Bedford_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#Bedford_H5,#Warwick_2H4,1,5,2,3076,386,28
#Bedford_H5,#Westmoreland_1H4,3,5,2,3076,386,28
#Burgundy_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#Exeter_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#Exeter_H5,#ATTENDANTS.FRENCH_H5,1,5,2,3076,386,28
#Exeter_H5,#Alice_H5,0,5,2,3076,386,28
#Exeter_H5,#Burgundy_H5,0,5,2,3076,386,28
#Exeter_H5,#HenryV_H5,8,5,2,3076,386,28
#Exeter_H5,#Katherine_H5,0,5,2,3076,386,28
#Exeter_H5,#KingOfFrance_H5,1,5,2,3076,386,28
#Exeter_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#Exeter_H5,#Warwick_2H4,3,5,2,3076,386,28
#Exeter_H5,#Westmoreland_1H4,3,5,2,3076,386,28
#HenryV_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#HenryV_H5,#ATTENDANTS.FRENCH_H5,0,5,2,3076,386,28
#HenryV_H5,#Alice_H5,0,5,2,3076,386,28
#HenryV_H5,#Burgundy_H5,0,5,2,3076,386,28
#HenryV_H5,#Katherine_H5,0,5,2,3076,386,28
#HenryV_H5,#KingOfFrance_H5,0,5,2,3076,386,28
#HenryV_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#HenryV_H5,#Warwick_2H4,3,5,2,3076,386,28
#HenryV_H5,#Westmoreland_1H4,3,5,2,3076,386,28
#Katherine_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#Katherine_H5,#Burgundy_H5,0,5,2,3076,386,28
#Katherine_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#KingOfFrance_H5,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#KingOfFrance_H5,#Alice_H5,0,5,2,3076,386,28
#KingOfFrance_H5,#Burgundy_H5,0,5,2,3076,386,28
#KingOfFrance_H5,#Katherine_H5,0,5,2,3076,386,28
#KingOfFrance_H5,#QueenOfFrance_H5,0,5,2,3076,386,28
#Warwick_2H4,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#Warwick_2H4,#ATTENDANTS.FRENCH_H5,0,5,2,3076,386,28
#Warwick_2H4,#Alice_H5,0,5,2,3076,386,28
#Warwick_2H4,#Burgundy_H5,0,5,2,3076,386,28
#Warwick_2H4,#Katherine_H5,0,5,2,3076,386,28
#Warwick_2H4,#KingOfFrance_H5,0,5,2,3076,386,28
#Warwick_2H4,#QueenOfFrance_H5,0,5,2,3076,386,28
#Warwick_2H4,#Westmoreland_1H4,1,5,2,3076,386,28
#Westmoreland_1H4,#ATTENDANTS.ENGLISH.Huntington_H5,0,5,2,3076,386,28
#Westmoreland_1H4,#ATTENDANTS.FRENCH_H5,0,5,2,3076,386,28
#Westmoreland_1H4,#Alice_H5,0,5,2,3076,386,28
#Westmoreland_1H4,#Burgundy_H5,0,5,2,3076,386,28
#Westmoreland_1H4,#Katherine_H5,0,5,2,3076,386,28
#Westmoreland_1H4,#KingOfFrance_H5,0,5,2,3076,386,28
#Westmoreland_1H4,#QueenOfFrance_H5,0,5,2,3076,386,28
