source,target,n_lines,n_tokens,edge_type
3.01.0064,#Benvolio_Rom,30,230,passive
3.01.0064,#CITIZENS.0.1_Rom,59,447,passive
3.01.0064,#CITIZENS_Rom,59,447,passive
3.01.0064,#Capulet_Rom,59,447,passive
3.01.0064,#LadyCapulet_Rom,48,361,passive
3.01.0064,#LadyMontague_Rom,59,447,passive
3.01.0064,#Montague_Rom,56,427,passive
3.01.0064,#PrinceEscalus_Rom,43,323,passive
3.01.0064,#SERVANTS_Rom,59,447,passive
3.01.0064,#Tybalt_Rom,59,447,passive
3.02.0066,#Juliet_Rom,32,228,passive
3.02.0066,#Nurse_Rom,92,658,passive
3.03.0068,#FriarLawrence_Rom,54,392,passive
3.03.0068,#Romeo_Rom,27,183,passive
3.03.0069,#FriarLawrence_Rom,36,281,passive
3.03.0069,#Nurse_Rom,69,519,passive
3.03.0069,#Romeo_Rom,75,580,passive
3.03.0070,#FriarLawrence_Rom,4,29,passive
3.03.0070,#Romeo_Rom,8,60,passive
3.04.0071,#Capulet_Rom,7,43,passive
3.04.0071,#LadyCapulet_Rom,36,283,passive
3.04.0071,#Paris_Rom,33,270,passive
3.05.0072,#Juliet_Rom,16,141,passive
3.05.0072,#Romeo_Rom,20,165,passive
3.05.0073,#Juliet_Rom,3,17,passive
3.05.0073,#Nurse_Rom,1,1,passive
3.05.0073,#Romeo_Rom,4,18,passive
3.05.0074,#Juliet_Rom,8,56,passive
3.05.0074,#Romeo_Rom,11,93,passive
3.05.0076,#Juliet_Rom,32,242,passive
3.05.0076,#LadyCapulet_Rom,34,271,passive
3.05.0077,#Capulet_Rom,13,96,passive
3.05.0077,#Juliet_Rom,72,553,passive
3.05.0077,#LadyCapulet_Rom,73,568,passive
3.05.0077,#Nurse_Rom,73,574,passive
3.05.0078,#Juliet_Rom,2,20,passive
3.05.0078,#LadyCapulet_Rom,6,48,passive
3.05.0078,#Nurse_Rom,8,68,passive
3.05.0079,#Juliet_Rom,17,137,passive
3.05.0079,#Nurse_Rom,15,104,passive
4.01.0081,#FriarLawrence_Rom,12,92,passive
4.01.0081,#Paris_Rom,5,44,passive
4.01.0082,#FriarLawrence_Rom,24,204,passive
4.01.0082,#Juliet_Rom,14,111,passive
4.01.0082,#Paris_Rom,16,131,passive
4.01.0083,#FriarLawrence_Rom,37,285,passive
4.01.0083,#Juliet_Rom,48,384,passive
4.02.0084,#LadyCapulet_Rom,2,15,passive
4.02.0084,#Nurse_Rom,2,15,passive
4.02.0084,#SERVANTS.CAPULET_Rom,2,15,passive
4.02.0085,#Capulet_Rom,5,38,passive
4.02.0085,#LadyCapulet_Rom,7,46,passive
4.02.0085,#Nurse_Rom,7,46,passive
4.02.0085,#SERVANTS.CAPULET.0.1_Rom,2,8,passive
4.02.0085,#SERVANTS.CAPULET_Rom,7,46,passive
4.02.0086,#Capulet_Rom,1,2,passive
4.02.0086,#LadyCapulet_Rom,5,34,passive
4.02.0086,#Nurse_Rom,4,32,passive
4.02.0086,#SERVANTS.CAPULET.0.1_Rom,5,34,passive
4.02.0087,#Capulet_Rom,14,106,passive
4.02.0087,#Juliet_Rom,12,99,passive
4.02.0087,#LadyCapulet_Rom,23,180,passive
4.02.0087,#Nurse_Rom,23,179,passive
4.02.0087,#SERVANTS.CAPULET.0.1_Rom,24,188,passive
4.02.0088,#Capulet_Rom,2,11,passive
4.02.0088,#LadyCapulet_Rom,9,72,passive
4.02.0088,#SERVANTS.CAPULET.0.1_Rom,11,83,passive
4.03.0089,#Nurse_Rom,5,42,passive
4.03.0090,#Juliet_Rom,3,21,passive
4.03.0090,#LadyCapulet_Rom,6,48,passive
4.03.0090,#Nurse_Rom,9,69,passive
4.04.0092,#LadyCapulet_Rom,1,9,passive
4.04.0092,#Nurse_Rom,1,9,passive
4.04.0093,#Capulet_Rom,5,35,passive
4.04.0093,#LadyCapulet_Rom,9,64,passive
4.04.0093,#Nurse_Rom,8,65,passive
4.04.0095,#SERVANTS.CAPULET_Rom,2,5,passive
4.04.0096,#Capulet_Rom,1,10,passive
4.04.0096,#SERVANTS.CAPULET.0.1_Rom,1,4,passive
4.04.0096,#SERVANTS.CAPULET_Rom,2,14,passive
4.04.0097,#SERVANTS.CAPULET_Rom,2,13,passive
4.04.0098,#Capulet_Rom,2,17,passive
4.04.0098,#SERVANTS.CAPULET.0.2_Rom,2,12,passive
4.04.0098,#SERVANTS.CAPULET_Rom,4,29,passive
4.04.0099,#SERVANTS.CAPULET_Rom,4,30,passive
4.04.0100,#Nurse_Rom,4,29,passive
4.04.0100,#SERVANTS.CAPULET_Rom,4,29,passive
4.05.0102,#LadyCapulet_Rom,2,8,passive
4.05.0102,#Nurse_Rom,5,30,passive
4.05.0103,#Capulet_Rom,4,23,passive
4.05.0103,#LadyCapulet_Rom,10,82,passive
4.05.0103,#Nurse_Rom,10,83,passive
4.05.0104,#Capulet_Rom,43,341,passive
4.05.0104,#FriarLawrence_Rom,38,281,passive
4.05.0104,#LadyCapulet_Rom,57,444,passive
4.05.0104,#MUSICIANS_Rom,63,488,passive
4.05.0104,#Nurse_Rom,57,444,passive
4.05.0104,#Paris_Rom,57,442,passive
4.05.0105,#MUSICIANS.0.1_Rom,2,17,passive
4.05.0105,#MUSICIANS_Rom,4,36,passive
4.05.0105,#Nurse_Rom,2,19,passive
4.05.0106,#MUSICIANS.0.1_Rom,13,87,passive
4.05.0106,#MUSICIANS_Rom,21,123,passive
4.05.0106,#SERVANTS.CAPULET.Peter_Rom,8,36,passive
4.05.0107,#MUSICIANS.0.1_Rom,14,91,passive
4.05.0107,#MUSICIANS.0.2_Rom,12,79,passive
4.05.0107,#MUSICIANS_Rom,16,99,passive
4.05.0107,#SERVANTS.CAPULET.Peter_Rom,6,28,passive
4.05.0108,#MUSICIANS.0.1_Rom,6,47,passive
4.05.0108,#MUSICIANS.0.2_Rom,6,47,passive
4.05.0108,#MUSICIANS.0.3_Rom,5,40,passive
4.05.0108,#MUSICIANS_Rom,6,47,passive
4.05.0108,#SERVANTS.CAPULET.Peter_Rom,1,7,passive
4.05.0109,#MUSICIANS.0.1_Rom,2,14,passive
4.05.0109,#MUSICIANS.0.2_Rom,1,7,passive
4.05.0109,#MUSICIANS.0.3_Rom,3,21,passive
4.05.0109,#MUSICIANS_Rom,3,21,passive
5.01.0111,#Romeo_Rom,11,78,passive
5.01.0111,#SERVANTS.MONTAGUE.Balthasar_Rom,13,102,passive
5.01.0113,#Apothecary_Rom,22,171,passive
5.01.0113,#Romeo_Rom,7,53,passive
5.02.0116,#FriarJohn_Rom,10,73,passive
5.02.0116,#FriarLawrence_Rom,12,92,passive
5.03.0118,#Paris_Rom,2,15,passive
5.03.0118,#SERVANTS.PARIS.1_Rom,19,157,passive
5.03.0119,#Paris_Rom,39,313,passive
5.03.0119,#Romeo_Rom,15,114,passive
5.03.0119,#SERVANTS.MONTAGUE.Balthasar_Rom,47,365,passive
5.03.0119,#SERVANTS.PARIS.1_Rom,49,381,passive
5.03.0120,#Paris_Rom,47,378,passive
5.03.0120,#Romeo_Rom,2,15,passive
5.03.0120,#SERVANTS.MONTAGUE.Balthasar_Rom,49,393,passive
5.03.0121,#FriarLawrence_Rom,12,79,passive
5.03.0121,#Paris_Rom,32,216,passive
5.03.0121,#Romeo_Rom,32,216,passive
5.03.0121,#SERVANTS.MONTAGUE.Balthasar_Rom,20,137,passive
5.03.0122,#FriarLawrence_Rom,4,32,passive
5.03.0122,#Juliet_Rom,9,69,passive
5.03.0122,#Paris_Rom,13,101,passive
5.03.0122,#Romeo_Rom,13,101,passive
5.03.0122,#SERVANTS.MONTAGUE.Balthasar_Rom,13,101,passive
5.03.0123,#Paris_Rom,7,55,passive
5.03.0123,#Romeo_Rom,7,55,passive
5.03.0123,#SERVANTS.MONTAGUE.Balthasar_Rom,7,55,passive
5.03.0124,#Juliet_Rom,13,90,passive
5.03.0124,#Paris_Rom,15,109,passive
5.03.0124,#Romeo_Rom,15,109,passive
5.03.0124,#SERVANTS.MONTAGUE.Balthasar_Rom,15,109,passive
5.03.0124,#SERVANTS.PARIS.1_Rom,14,99,passive
5.03.0124,#WATCHMEN.0.1_Rom,3,29,passive
5.03.0124,#WATCHMEN_Rom,15,109,passive
5.03.0125,#Juliet_Rom,3,18,passive
5.03.0125,#Paris_Rom,3,18,passive
5.03.0125,#Romeo_Rom,3,18,passive
5.03.0125,#SERVANTS.MONTAGUE.Balthasar_Rom,3,18,passive
5.03.0125,#SERVANTS.PARIS.1_Rom,3,18,passive
5.03.0125,#WATCHMEN.0.1_Rom,2,9,passive
5.03.0125,#WATCHMEN.0.2_Rom,1,9,passive
5.03.0125,#WATCHMEN_Rom,3,18,passive
5.03.0126,#FriarLawrence_Rom,4,33,passive
5.03.0126,#Juliet_Rom,4,33,passive
5.03.0126,#Paris_Rom,4,33,passive
5.03.0126,#Romeo_Rom,4,33,passive
5.03.0126,#SERVANTS.MONTAGUE.Balthasar_Rom,4,33,passive
5.03.0126,#SERVANTS.PARIS.1_Rom,4,33,passive
5.03.0126,#WATCHMEN.0.1_Rom,3,26,passive
5.03.0126,#WATCHMEN.0.2_Rom,4,33,passive
5.03.0126,#WATCHMEN.0.3_Rom,1,7,passive
5.03.0126,#WATCHMEN_Rom,4,33,passive
5.03.0127,#ATTENDANTS.PRINCE_Rom,2,14,passive
5.03.0127,#FriarLawrence_Rom,2,14,passive
5.03.0127,#Juliet_Rom,2,14,passive
5.03.0127,#Paris_Rom,2,14,passive
5.03.0127,#Romeo_Rom,2,14,passive
5.03.0127,#SERVANTS.MONTAGUE.Balthasar_Rom,2,14,passive
5.03.0127,#SERVANTS.PARIS.1_Rom,2,14,passive
5.03.0127,#WATCHMEN.0.1_Rom,2,14,passive
5.03.0127,#WATCHMEN.0.2_Rom,2,14,passive
5.03.0127,#WATCHMEN.0.3_Rom,2,14,passive
5.03.0127,#WATCHMEN_Rom,2,14,passive
5.03.0128,#ATTENDANTS.PRINCE_Rom,19,135,passive
5.03.0128,#Capulet_Rom,14,95,passive
5.03.0128,#FriarLawrence_Rom,19,135,passive
5.03.0128,#Juliet_Rom,19,135,passive
5.03.0128,#LadyCapulet_Rom,14,95,passive
5.03.0128,#Paris_Rom,19,135,passive
5.03.0128,#PrinceEscalus_Rom,16,117,passive
5.03.0128,#Romeo_Rom,19,135,passive
5.03.0128,#SERVANTS.MONTAGUE.Balthasar_Rom,19,135,passive
5.03.0128,#SERVANTS.PARIS.1_Rom,19,135,passive
5.03.0128,#WATCHMEN.0.1_Rom,13,98,passive
5.03.0128,#WATCHMEN.0.2_Rom,19,135,passive
5.03.0128,#WATCHMEN.0.3_Rom,19,135,passive
5.03.0128,#WATCHMEN_Rom,19,135,passive
5.03.0129,#ATTENDANTS.PRINCE_Rom,106,832,passive
5.03.0129,#Capulet_Rom,101,801,passive
5.03.0129,#FriarLawrence_Rom,60,467,passive
5.03.0129,#Juliet_Rom,106,832,passive
5.03.0129,#LadyCapulet_Rom,106,832,passive
5.03.0129,#Montague_Rom,96,753,passive
5.03.0129,#Paris_Rom,106,832,passive
5.03.0129,#PrinceEscalus_Rom,72,570,passive
5.03.0129,#Romeo_Rom,106,832,passive
5.03.0129,#SERVANTS.MONTAGUE.Balthasar_Rom,100,782,passive
5.03.0129,#SERVANTS.PARIS.1_Rom,101,787,passive
5.03.0129,#WATCHMEN.0.1_Rom,106,832,passive
5.03.0129,#WATCHMEN.0.2_Rom,106,832,passive
5.03.0129,#WATCHMEN.0.3_Rom,106,832,passive
5.03.0129,#WATCHMEN_Rom,106,832,passive
