source,target,key,n_lines,n_tokens,edge_index,edge_type
5.01.0087,#Fabian_TN,11,16,126,857,passive
5.01.0087,#OFFICERS.1_TN,11,16,126,857,passive
5.01.0087,#OFFICERS.2_TN,11,16,126,857,passive
5.01.0087,#Olivia_TN,6,16,126,857,passive
5.01.0087,#Viola_TN,9,16,126,857,passive
#Viola_TN,5.01.0087,2,2,16,858,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,12,2,16,858,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,12,2,16,858,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,12,2,16,858,passive
5.01.0087,#Antonio_TN,12,2,16,858,passive
5.01.0087,#Fabian_TN,12,2,16,858,passive
5.01.0087,#OFFICERS.1_TN,12,2,16,858,passive
5.01.0087,#OFFICERS.2_TN,12,2,16,858,passive
5.01.0087,#Olivia_TN,7,2,16,858,passive
5.01.0087,#Orsino_TN,7,2,16,858,passive
#Olivia_TN,5.01.0087,5,1,3,859,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,13,1,3,859,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,13,1,3,859,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,13,1,3,859,passive
5.01.0087,#Antonio_TN,13,1,3,859,passive
5.01.0087,#Fabian_TN,13,1,3,859,passive
5.01.0087,#OFFICERS.1_TN,13,1,3,859,passive
5.01.0087,#OFFICERS.2_TN,13,1,3,859,passive
5.01.0087,#Orsino_TN,8,1,3,859,passive
5.01.0087,#Viola_TN,10,1,3,859,passive
#Viola_TN,5.01.0087,3,5,39,860,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,14,5,39,860,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,14,5,39,860,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,14,5,39,860,passive
5.01.0087,#Antonio_TN,14,5,39,860,passive
5.01.0087,#Fabian_TN,14,5,39,860,passive
5.01.0087,#OFFICERS.1_TN,14,5,39,860,passive
5.01.0087,#OFFICERS.2_TN,14,5,39,860,passive
5.01.0087,#Olivia_TN,8,5,39,860,passive
5.01.0087,#Orsino_TN,9,5,39,860,passive
#Olivia_TN,5.01.0087,6,1,7,861,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,15,1,7,861,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,15,1,7,861,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,15,1,7,861,passive
5.01.0087,#Antonio_TN,15,1,7,861,passive
5.01.0087,#Fabian_TN,15,1,7,861,passive
5.01.0087,#OFFICERS.1_TN,15,1,7,861,passive
5.01.0087,#OFFICERS.2_TN,15,1,7,861,passive
5.01.0087,#Orsino_TN,10,1,7,861,passive
5.01.0087,#Viola_TN,11,1,7,861,passive
#Viola_TN,5.01.0087,4,1,9,862,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,16,1,9,862,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,16,1,9,862,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,16,1,9,862,passive
5.01.0087,#Antonio_TN,16,1,9,862,passive
5.01.0087,#Fabian_TN,16,1,9,862,passive
5.01.0087,#OFFICERS.1_TN,16,1,9,862,passive
5.01.0087,#OFFICERS.2_TN,16,1,9,862,passive
5.01.0087,#Olivia_TN,9,1,9,862,passive
5.01.0087,#Orsino_TN,11,1,9,862,passive
#Olivia_TN,5.01.0087,7,2,13,863,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,17,2,13,863,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,17,2,13,863,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,17,2,13,863,passive
5.01.0087,#Antonio_TN,17,2,13,863,passive
5.01.0087,#Fabian_TN,17,2,13,863,passive
5.01.0087,#OFFICERS.1_TN,17,2,13,863,passive
5.01.0087,#OFFICERS.2_TN,17,2,13,863,passive
5.01.0087,#Orsino_TN,12,2,13,863,passive
5.01.0087,#Viola_TN,12,2,13,863,passive
#Orsino_TN,5.01.0087,5,1,2,864,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,18,1,2,864,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,18,1,2,864,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,18,1,2,864,passive
5.01.0087,#Antonio_TN,18,1,2,864,passive
5.01.0087,#Fabian_TN,18,1,2,864,passive
5.01.0087,#OFFICERS.1_TN,18,1,2,864,passive
5.01.0087,#OFFICERS.2_TN,18,1,2,864,passive
5.01.0087,#Olivia_TN,10,1,2,864,passive
5.01.0087,#Viola_TN,13,1,2,864,passive
#Olivia_TN,5.01.0087,8,1,6,865,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,19,1,6,865,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,19,1,6,865,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,19,1,6,865,passive
5.01.0087,#Antonio_TN,19,1,6,865,passive
5.01.0087,#Fabian_TN,19,1,6,865,passive
5.01.0087,#OFFICERS.1_TN,19,1,6,865,passive
5.01.0087,#OFFICERS.2_TN,19,1,6,865,passive
5.01.0087,#Orsino_TN,13,1,6,865,passive
5.01.0087,#Viola_TN,14,1,6,865,passive
#Orsino_TN,5.01.0087,6,1,1,866,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,20,1,1,866,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,20,1,1,866,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,20,1,1,866,passive
5.01.0087,#Antonio_TN,20,1,1,866,passive
5.01.0087,#Fabian_TN,20,1,1,866,passive
5.01.0087,#OFFICERS.1_TN,20,1,1,866,passive
5.01.0087,#OFFICERS.2_TN,20,1,1,866,passive
5.01.0087,#Olivia_TN,11,1,1,866,passive
5.01.0087,#Viola_TN,15,1,1,866,passive
#Olivia_TN,5.01.0087,9,1,6,867,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,21,1,6,867,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,21,1,6,867,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,21,1,6,867,passive
5.01.0087,#Antonio_TN,21,1,6,867,passive
5.01.0087,#Fabian_TN,21,1,6,867,passive
5.01.0087,#OFFICERS.1_TN,21,1,6,867,passive
5.01.0087,#OFFICERS.2_TN,21,1,6,867,passive
5.01.0087,#Orsino_TN,14,1,6,867,passive
5.01.0087,#Viola_TN,16,1,6,867,passive
#Orsino_TN,5.01.0087,7,1,3,868,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,22,1,3,868,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,22,1,3,868,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,22,1,3,868,passive
5.01.0087,#Antonio_TN,22,1,3,868,passive
5.01.0087,#Fabian_TN,22,1,3,868,passive
5.01.0087,#OFFICERS.1_TN,22,1,3,868,passive
5.01.0087,#OFFICERS.2_TN,22,1,3,868,passive
5.01.0087,#Olivia_TN,12,1,3,868,passive
5.01.0087,#Viola_TN,17,1,3,868,passive
#Viola_TN,5.01.0087,5,1,5,869,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,23,1,5,869,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,23,1,5,869,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,23,1,5,869,passive
5.01.0087,#Antonio_TN,23,1,5,869,passive
5.01.0087,#Fabian_TN,23,1,5,869,passive
5.01.0087,#OFFICERS.1_TN,23,1,5,869,passive
5.01.0087,#OFFICERS.2_TN,23,1,5,869,passive
5.01.0087,#Olivia_TN,13,1,5,869,passive
5.01.0087,#Orsino_TN,15,1,5,869,passive
#Olivia_TN,5.01.0087,10,5,37,870,active
5.01.0087,#ATTENDANTS.OLIVIA_TN,24,5,37,870,passive
5.01.0087,#ATTENDANTS.ORSINO.Curio_TN,24,5,37,870,passive
5.01.0087,#ATTENDANTS.ORSINO_TN,24,5,37,870,passive
5.01.0087,#Antonio_TN,24,5,37,870,passive
5.01.0087,#Fabian_TN,24,5,37,870,passive
5.01.0087,#OFFICERS.1_TN,24,5,37,870,passive
5.01.0087,#OFFICERS.2_TN,24,5,37,870,passive
5.01.0087,#Orsino_TN,16,5,37,870,passive
5.01.0087,#Viola_TN,18,5,37,870,passive
#Olivia_TN,5.01.0088,0,6,40,871,active
5.01.0088,#ATTENDANTS.OLIVIA_TN,0,6,40,871,passive
5.01.0088,#ATTENDANTS.ORSINO.Curio_TN,0,6,40,871,passive
5.01.0088,#ATTENDANTS.ORSINO_TN,0,6,40,871,passive
5.01.0088,#Antonio_TN,0,6,40,871,passive
5.01.0088,#Fabian_TN,0,6,40,871,passive
5.01.0088,#OFFICERS.1_TN,0,6,40,871,passive
5.01.0088,#OFFICERS.2_TN,0,6,40,871,passive
5.01.0088,#Orsino_TN,0,6,40,871,passive
5.01.0088,#Priest_TN,0,6,40,871,passive
5.01.0088,#Viola_TN,0,6,40,871,passive
#Priest_TN,5.01.0088,0,9,57,872,active
5.01.0088,#ATTENDANTS.OLIVIA_TN,1,9,57,872,passive
5.01.0088,#ATTENDANTS.ORSINO.Curio_TN,1,9,57,872,passive
5.01.0088,#ATTENDANTS.ORSINO_TN,1,9,57,872,passive
5.01.0088,#Antonio_TN,1,9,57,872,passive
5.01.0088,#Fabian_TN,1,9,57,872,passive
5.01.0088,#OFFICERS.1_TN,1,9,57,872,passive
5.01.0088,#OFFICERS.2_TN,1,9,57,872,passive
5.01.0088,#Olivia_TN,0,9,57,872,passive
5.01.0088,#Orsino_TN,1,9,57,872,passive
5.01.0088,#Viola_TN,1,9,57,872,passive
#Orsino_TN,5.01.0088,0,6,50,873,active
5.01.0088,#ATTENDANTS.OLIVIA_TN,2,6,50,873,passive
5.01.0088,#ATTENDANTS.ORSINO.Curio_TN,2,6,50,873,passive
5.01.0088,#ATTENDANTS.ORSINO_TN,2,6,50,873,passive
5.01.0088,#Antonio_TN,2,6,50,873,passive
5.01.0088,#Fabian_TN,2,6,50,873,passive
5.01.0088,#OFFICERS.1_TN,2,6,50,873,passive
5.01.0088,#OFFICERS.2_TN,2,6,50,873,passive
5.01.0088,#Olivia_TN,1,6,50,873,passive
5.01.0088,#Priest_TN,1,6,50,873,passive
5.01.0088,#Viola_TN,2,6,50,873,passive
#Viola_TN,5.01.0088,0,1,5,874,active
5.01.0088,#ATTENDANTS.OLIVIA_TN,3,1,5,874,passive
5.01.0088,#ATTENDANTS.ORSINO.Curio_TN,3,1,5,874,passive
5.01.0088,#ATTENDANTS.ORSINO_TN,3,1,5,874,passive
5.01.0088,#Antonio_TN,3,1,5,874,passive
5.01.0088,#Fabian_TN,3,1,5,874,passive
5.01.0088,#OFFICERS.1_TN,3,1,5,874,passive
5.01.0088,#OFFICERS.2_TN,3,1,5,874,passive
5.01.0088,#Olivia_TN,2,1,5,874,passive
5.01.0088,#Orsino_TN,2,1,5,874,passive
5.01.0088,#Priest_TN,2,1,5,874,passive
#Olivia_TN,5.01.0088,1,2,13,875,active
5.01.0088,#ATTENDANTS.OLIVIA_TN,4,2,13,875,passive
5.01.0088,#ATTENDANTS.ORSINO.Curio_TN,4,2,13,875,passive
5.01.0088,#ATTENDANTS.ORSINO_TN,4,2,13,875,passive
5.01.0088,#Antonio_TN,4,2,13,875,passive
5.01.0088,#Fabian_TN,4,2,13,875,passive
5.01.0088,#OFFICERS.1_TN,4,2,13,875,passive
5.01.0088,#OFFICERS.2_TN,4,2,13,875,passive
5.01.0088,#Orsino_TN,3,2,13,875,passive
5.01.0088,#Priest_TN,3,2,13,875,passive
5.01.0088,#Viola_TN,3,2,13,875,passive
#AndrewAguecheek_TN,5.01.0089,0,2,13,876,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,0,2,13,876,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,0,2,13,876,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,0,2,13,876,passive
5.01.0089,#Antonio_TN,0,2,13,876,passive
5.01.0089,#Fabian_TN,0,2,13,876,passive
5.01.0089,#OFFICERS.1_TN,0,2,13,876,passive
5.01.0089,#OFFICERS.2_TN,0,2,13,876,passive
5.01.0089,#Olivia_TN,0,2,13,876,passive
5.01.0089,#Orsino_TN,0,2,13,876,passive
5.01.0089,#Priest_TN,0,2,13,876,passive
5.01.0089,#Viola_TN,0,2,13,876,passive
#Olivia_TN,5.01.0089,0,1,3,877,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,1,1,3,877,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,1,1,3,877,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,1,1,3,877,passive
5.01.0089,#AndrewAguecheek_TN,0,1,3,877,passive
5.01.0089,#Antonio_TN,1,1,3,877,passive
5.01.0089,#Fabian_TN,1,1,3,877,passive
5.01.0089,#OFFICERS.1_TN,1,1,3,877,passive
5.01.0089,#OFFICERS.2_TN,1,1,3,877,passive
5.01.0089,#Orsino_TN,1,1,3,877,passive
5.01.0089,#Priest_TN,1,1,3,877,passive
5.01.0089,#Viola_TN,1,1,3,877,passive
#AndrewAguecheek_TN,5.01.0089,1,4,31,878,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,2,4,31,878,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,2,4,31,878,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,2,4,31,878,passive
5.01.0089,#Antonio_TN,2,4,31,878,passive
5.01.0089,#Fabian_TN,2,4,31,878,passive
5.01.0089,#OFFICERS.1_TN,2,4,31,878,passive
5.01.0089,#OFFICERS.2_TN,2,4,31,878,passive
5.01.0089,#Olivia_TN,1,4,31,878,passive
5.01.0089,#Orsino_TN,2,4,31,878,passive
5.01.0089,#Priest_TN,2,4,31,878,passive
5.01.0089,#Viola_TN,2,4,31,878,passive
#Olivia_TN,5.01.0089,1,1,6,879,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,3,1,6,879,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,3,1,6,879,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,3,1,6,879,passive
5.01.0089,#AndrewAguecheek_TN,1,1,6,879,passive
5.01.0089,#Antonio_TN,3,1,6,879,passive
5.01.0089,#Fabian_TN,3,1,6,879,passive
5.01.0089,#OFFICERS.1_TN,3,1,6,879,passive
5.01.0089,#OFFICERS.2_TN,3,1,6,879,passive
5.01.0089,#Orsino_TN,3,1,6,879,passive
5.01.0089,#Priest_TN,3,1,6,879,passive
5.01.0089,#Viola_TN,3,1,6,879,passive
#AndrewAguecheek_TN,5.01.0089,2,3,17,880,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,4,3,17,880,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,4,3,17,880,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,4,3,17,880,passive
5.01.0089,#Antonio_TN,4,3,17,880,passive
5.01.0089,#Fabian_TN,4,3,17,880,passive
5.01.0089,#OFFICERS.1_TN,4,3,17,880,passive
5.01.0089,#OFFICERS.2_TN,4,3,17,880,passive
5.01.0089,#Olivia_TN,2,3,17,880,passive
5.01.0089,#Orsino_TN,4,3,17,880,passive
5.01.0089,#Priest_TN,4,3,17,880,passive
5.01.0089,#Viola_TN,4,3,17,880,passive
#Orsino_TN,5.01.0089,0,1,3,881,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,5,1,3,881,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,5,1,3,881,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,5,1,3,881,passive
5.01.0089,#AndrewAguecheek_TN,2,1,3,881,passive
5.01.0089,#Antonio_TN,5,1,3,881,passive
5.01.0089,#Fabian_TN,5,1,3,881,passive
5.01.0089,#OFFICERS.1_TN,5,1,3,881,passive
5.01.0089,#OFFICERS.2_TN,5,1,3,881,passive
5.01.0089,#Olivia_TN,3,1,3,881,passive
5.01.0089,#Priest_TN,5,1,3,881,passive
5.01.0089,#Viola_TN,5,1,3,881,passive
#AndrewAguecheek_TN,5.01.0089,3,3,26,882,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,6,3,26,882,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,6,3,26,882,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,6,3,26,882,passive
5.01.0089,#Antonio_TN,6,3,26,882,passive
5.01.0089,#Fabian_TN,6,3,26,882,passive
5.01.0089,#OFFICERS.1_TN,6,3,26,882,passive
5.01.0089,#OFFICERS.2_TN,6,3,26,882,passive
5.01.0089,#Olivia_TN,4,3,26,882,passive
5.01.0089,#Orsino_TN,5,3,26,882,passive
5.01.0089,#Priest_TN,6,3,26,882,passive
5.01.0089,#Viola_TN,6,3,26,882,passive
#Viola_TN,5.01.0089,0,3,27,883,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,7,3,27,883,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,7,3,27,883,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,7,3,27,883,passive
5.01.0089,#AndrewAguecheek_TN,3,3,27,883,passive
5.01.0089,#Antonio_TN,7,3,27,883,passive
5.01.0089,#Fabian_TN,7,3,27,883,passive
5.01.0089,#OFFICERS.1_TN,7,3,27,883,passive
5.01.0089,#OFFICERS.2_TN,7,3,27,883,passive
5.01.0089,#Olivia_TN,5,3,27,883,passive
5.01.0089,#Orsino_TN,6,3,27,883,passive
5.01.0089,#Priest_TN,7,3,27,883,passive
#AndrewAguecheek_TN,5.01.0089,4,2,20,884,active
5.01.0089,#ATTENDANTS.OLIVIA_TN,8,2,20,884,passive
5.01.0089,#ATTENDANTS.ORSINO.Curio_TN,8,2,20,884,passive
5.01.0089,#ATTENDANTS.ORSINO_TN,8,2,20,884,passive
5.01.0089,#Antonio_TN,8,2,20,884,passive
5.01.0089,#Fabian_TN,8,2,20,884,passive
5.01.0089,#OFFICERS.1_TN,8,2,20,884,passive
5.01.0089,#OFFICERS.2_TN,8,2,20,884,passive
5.01.0089,#Olivia_TN,6,2,20,884,passive
5.01.0089,#Orsino_TN,7,2,20,884,passive
5.01.0089,#Priest_TN,8,2,20,884,passive
5.01.0089,#Viola_TN,7,2,20,884,passive
#AndrewAguecheek_TN,5.01.0090,0,3,26,885,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,0,3,26,885,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,0,3,26,885,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,0,3,26,885,passive
5.01.0090,#Antonio_TN,0,3,26,885,passive
5.01.0090,#Fabian_TN,0,3,26,885,passive
5.01.0090,#Feste_TN,0,3,26,885,passive
5.01.0090,#OFFICERS.1_TN,0,3,26,885,passive
5.01.0090,#OFFICERS.2_TN,0,3,26,885,passive
5.01.0090,#Olivia_TN,0,3,26,885,passive
5.01.0090,#Orsino_TN,0,3,26,885,passive
5.01.0090,#Priest_TN,0,3,26,885,passive
5.01.0090,#TobyBelch_TN,0,3,26,885,passive
5.01.0090,#Viola_TN,0,3,26,885,passive
#Orsino_TN,5.01.0090,0,1,8,886,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,1,1,8,886,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,1,1,8,886,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,1,1,8,886,passive
5.01.0090,#AndrewAguecheek_TN,0,1,8,886,passive
5.01.0090,#Antonio_TN,1,1,8,886,passive
5.01.0090,#Fabian_TN,1,1,8,886,passive
5.01.0090,#Feste_TN,1,1,8,886,passive
5.01.0090,#OFFICERS.1_TN,1,1,8,886,passive
5.01.0090,#OFFICERS.2_TN,1,1,8,886,passive
5.01.0090,#Olivia_TN,1,1,8,886,passive
5.01.0090,#Priest_TN,1,1,8,886,passive
5.01.0090,#TobyBelch_TN,1,1,8,886,passive
5.01.0090,#Viola_TN,1,1,8,886,passive
#TobyBelch_TN,5.01.0090,0,2,18,887,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,2,2,18,887,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,2,2,18,887,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,2,2,18,887,passive
5.01.0090,#AndrewAguecheek_TN,1,2,18,887,passive
5.01.0090,#Antonio_TN,2,2,18,887,passive
5.01.0090,#Fabian_TN,2,2,18,887,passive
5.01.0090,#Feste_TN,2,2,18,887,passive
5.01.0090,#OFFICERS.1_TN,2,2,18,887,passive
5.01.0090,#OFFICERS.2_TN,2,2,18,887,passive
5.01.0090,#Olivia_TN,2,2,18,887,passive
5.01.0090,#Orsino_TN,1,2,18,887,passive
5.01.0090,#Priest_TN,2,2,18,887,passive
5.01.0090,#Viola_TN,2,2,18,887,passive
#Feste_TN,5.01.0090,0,2,17,888,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,3,2,17,888,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,3,2,17,888,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,3,2,17,888,passive
5.01.0090,#AndrewAguecheek_TN,2,2,17,888,passive
5.01.0090,#Antonio_TN,3,2,17,888,passive
5.01.0090,#Fabian_TN,3,2,17,888,passive
5.01.0090,#OFFICERS.1_TN,3,2,17,888,passive
5.01.0090,#OFFICERS.2_TN,3,2,17,888,passive
5.01.0090,#Olivia_TN,3,2,17,888,passive
5.01.0090,#Orsino_TN,2,2,17,888,passive
5.01.0090,#Priest_TN,3,2,17,888,passive
5.01.0090,#TobyBelch_TN,2,2,17,888,passive
5.01.0090,#Viola_TN,3,2,17,888,passive
#TobyBelch_TN,5.01.0090,1,2,13,889,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,4,2,13,889,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,4,2,13,889,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,4,2,13,889,passive
5.01.0090,#AndrewAguecheek_TN,3,2,13,889,passive
5.01.0090,#Antonio_TN,4,2,13,889,passive
5.01.0090,#Fabian_TN,4,2,13,889,passive
5.01.0090,#Feste_TN,3,2,13,889,passive
5.01.0090,#OFFICERS.1_TN,4,2,13,889,passive
5.01.0090,#OFFICERS.2_TN,4,2,13,889,passive
5.01.0090,#Olivia_TN,4,2,13,889,passive
5.01.0090,#Orsino_TN,3,2,13,889,passive
5.01.0090,#Priest_TN,4,2,13,889,passive
5.01.0090,#Viola_TN,4,2,13,889,passive
#Olivia_TN,5.01.0090,0,2,10,890,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,5,2,10,890,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,5,2,10,890,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,5,2,10,890,passive
5.01.0090,#AndrewAguecheek_TN,4,2,10,890,passive
5.01.0090,#Antonio_TN,5,2,10,890,passive
5.01.0090,#Fabian_TN,5,2,10,890,passive
5.01.0090,#Feste_TN,4,2,10,890,passive
5.01.0090,#OFFICERS.1_TN,5,2,10,890,passive
5.01.0090,#OFFICERS.2_TN,5,2,10,890,passive
5.01.0090,#Orsino_TN,4,2,10,890,passive
5.01.0090,#Priest_TN,5,2,10,890,passive
5.01.0090,#TobyBelch_TN,3,2,10,890,passive
5.01.0090,#Viola_TN,5,2,10,890,passive
#AndrewAguecheek_TN,5.01.0090,1,2,10,891,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,6,2,10,891,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,6,2,10,891,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,6,2,10,891,passive
5.01.0090,#Antonio_TN,6,2,10,891,passive
5.01.0090,#Fabian_TN,6,2,10,891,passive
5.01.0090,#Feste_TN,5,2,10,891,passive
5.01.0090,#OFFICERS.1_TN,6,2,10,891,passive
5.01.0090,#OFFICERS.2_TN,6,2,10,891,passive
5.01.0090,#Olivia_TN,5,2,10,891,passive
5.01.0090,#Orsino_TN,5,2,10,891,passive
5.01.0090,#Priest_TN,6,2,10,891,passive
5.01.0090,#TobyBelch_TN,4,2,10,891,passive
5.01.0090,#Viola_TN,6,2,10,891,passive
#TobyBelch_TN,5.01.0090,2,2,16,892,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,7,2,16,892,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,7,2,16,892,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,7,2,16,892,passive
5.01.0090,#AndrewAguecheek_TN,5,2,16,892,passive
5.01.0090,#Antonio_TN,7,2,16,892,passive
5.01.0090,#Fabian_TN,7,2,16,892,passive
5.01.0090,#Feste_TN,6,2,16,892,passive
5.01.0090,#OFFICERS.1_TN,7,2,16,892,passive
5.01.0090,#OFFICERS.2_TN,7,2,16,892,passive
5.01.0090,#Olivia_TN,6,2,16,892,passive
5.01.0090,#Orsino_TN,6,2,16,892,passive
5.01.0090,#Priest_TN,7,2,16,892,passive
5.01.0090,#Viola_TN,7,2,16,892,passive
#Olivia_TN,5.01.0090,1,1,11,893,active
5.01.0090,#ATTENDANTS.OLIVIA_TN,8,1,11,893,passive
5.01.0090,#ATTENDANTS.ORSINO.Curio_TN,8,1,11,893,passive
5.01.0090,#ATTENDANTS.ORSINO_TN,8,1,11,893,passive
5.01.0090,#AndrewAguecheek_TN,6,1,11,893,passive
5.01.0090,#Antonio_TN,8,1,11,893,passive
5.01.0090,#Fabian_TN,8,1,11,893,passive
5.01.0090,#Feste_TN,7,1,11,893,passive
5.01.0090,#OFFICERS.1_TN,8,1,11,893,passive
5.01.0090,#OFFICERS.2_TN,8,1,11,893,passive
5.01.0090,#Orsino_TN,7,1,11,893,passive
5.01.0090,#Priest_TN,8,1,11,893,passive
5.01.0090,#TobyBelch_TN,5,1,11,893,passive
5.01.0090,#Viola_TN,8,1,11,893,passive
#Sebastian_TN,5.01.0091,0,7,61,894,active
5.01.0091,#ATTENDANTS.OLIVIA_TN,0,7,61,894,passive
5.01.0091,#ATTENDANTS.ORSINO.Curio_TN,0,7,61,894,passive
5.01.0091,#ATTENDANTS.ORSINO_TN,0,7,61,894,passive
5.01.0091,#Antonio_TN,0,7,61,894,passive
5.01.0091,#OFFICERS.1_TN,0,7,61,894,passive
5.01.0091,#OFFICERS.2_TN,0,7,61,894,passive
5.01.0091,#Olivia_TN,0,7,61,894,passive
5.01.0091,#Orsino_TN,0,7,61,894,passive
5.01.0091,#Priest_TN,0,7,61,894,passive
5.01.0091,#Viola_TN,0,7,61,894,passive
#Orsino_TN,5.01.0091,0,2,17,895,active
5.01.0091,#ATTENDANTS.OLIVIA_TN,1,2,17,895,passive
5.01.0091,#ATTENDANTS.ORSINO.Curio_TN,1,2,17,895,passive
5.01.0091,#ATTENDANTS.ORSINO_TN,1,2,17,895,passive
5.01.0091,#Antonio_TN,1,2,17,895,passive
5.01.0091,#OFFICERS.1_TN,1,2,17,895,passive
5.01.0091,#OFFICERS.2_TN,1,2,17,895,passive
5.01.0091,#Olivia_TN,1,2,17,895,passive
5.01.0091,#Priest_TN,1,2,17,895,passive
5.01.0091,#Sebastian_TN,0,2,17,895,passive
5.01.0091,#Viola_TN,1,2,17,895,passive
#Sebastian_TN,5.01.0091,1,3,18,896,active
5.01.0091,#ATTENDANTS.OLIVIA_TN,2,3,18,896,passive
5.01.0091,#ATTENDANTS.ORSINO.Curio_TN,2,3,18,896,passive
5.01.0091,#ATTENDANTS.ORSINO_TN,2,3,18,896,passive
5.01.0091,#Antonio_TN,2,3,18,896,passive
5.01.0091,#OFFICERS.1_TN,2,3,18,896,passive
5.01.0091,#OFFICERS.2_TN,2,3,18,896,passive
5.01.0091,#Olivia_TN,2,3,18,896,passive
5.01.0091,#Orsino_TN,1,3,18,896,passive
