source,target,key,n_lines,n_tokens,edge_index,edge_type
2.04.0027,#DRAWERS.X_2H4,6,5,40,306,passive
2.04.0027,#DollTearsheet_2H4,6,5,40,306,passive
2.04.0027,#MistressQuickly_1H4,4,5,40,306,passive
#MistressQuickly_1H4,2.04.0028,0,5,42,307,active
2.04.0028,#DollTearsheet_2H4,0,5,42,307,passive
2.04.0028,#Falstaff_1H4,0,5,42,307,passive
#DollTearsheet_2H4,2.04.0028,0,1,4,308,active
2.04.0028,#Falstaff_1H4,1,1,4,308,passive
2.04.0028,#MistressQuickly_1H4,0,1,4,308,passive
#MistressQuickly_1H4,2.04.0028,1,2,17,309,active
2.04.0028,#DollTearsheet_2H4,1,2,17,309,passive
2.04.0028,#Falstaff_1H4,2,2,17,309,passive
#Pistol_2H4,2.04.0029,0,1,5,310,active
2.04.0029,#Bardolph_1H4,0,1,5,310,passive
2.04.0029,#DollTearsheet_2H4,0,1,5,310,passive
2.04.0029,#Falstaff_1H4,0,1,5,310,passive
2.04.0029,#MistressQuickly_1H4,0,1,5,310,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,0,1,5,310,passive
#Falstaff_1H4,2.04.0029,0,3,19,311,active
2.04.0029,#Bardolph_1H4,1,3,19,311,passive
2.04.0029,#DollTearsheet_2H4,1,3,19,311,passive
2.04.0029,#MistressQuickly_1H4,1,3,19,311,passive
2.04.0029,#Pistol_2H4,0,3,19,311,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,1,3,19,311,passive
#Pistol_2H4,2.04.0029,1,2,10,312,active
2.04.0029,#Bardolph_1H4,2,2,10,312,passive
2.04.0029,#DollTearsheet_2H4,2,2,10,312,passive
2.04.0029,#Falstaff_1H4,1,2,10,312,passive
2.04.0029,#MistressQuickly_1H4,2,2,10,312,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,2,2,10,312,passive
#Falstaff_1H4,2.04.0029,1,2,10,313,active
2.04.0029,#Bardolph_1H4,3,2,10,313,passive
2.04.0029,#DollTearsheet_2H4,3,2,10,313,passive
2.04.0029,#MistressQuickly_1H4,3,2,10,313,passive
2.04.0029,#Pistol_2H4,1,2,10,313,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,3,2,10,313,passive
#MistressQuickly_1H4,2.04.0029,0,3,22,314,active
2.04.0029,#Bardolph_1H4,4,3,22,314,passive
2.04.0029,#DollTearsheet_2H4,4,3,22,314,passive
2.04.0029,#Falstaff_1H4,2,3,22,314,passive
2.04.0029,#Pistol_2H4,2,3,22,314,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,4,3,22,314,passive
#Pistol_2H4,2.04.0029,2,2,9,315,active
2.04.0029,#Bardolph_1H4,5,2,9,315,passive
2.04.0029,#DollTearsheet_2H4,5,2,9,315,passive
2.04.0029,#Falstaff_1H4,3,2,9,315,passive
2.04.0029,#MistressQuickly_1H4,4,2,9,315,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,5,2,9,315,passive
#DollTearsheet_2H4,2.04.0029,0,4,26,316,active
2.04.0029,#Bardolph_1H4,6,4,26,316,passive
2.04.0029,#Falstaff_1H4,4,4,26,316,passive
2.04.0029,#MistressQuickly_1H4,5,4,26,316,passive
2.04.0029,#Pistol_2H4,3,4,26,316,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,6,4,26,316,passive
#Pistol_2H4,2.04.0029,3,1,5,317,active
2.04.0029,#Bardolph_1H4,7,1,5,317,passive
2.04.0029,#DollTearsheet_2H4,6,1,5,317,passive
2.04.0029,#Falstaff_1H4,5,1,5,317,passive
2.04.0029,#MistressQuickly_1H4,6,1,5,317,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,7,1,5,317,passive
#DollTearsheet_2H4,2.04.0029,1,6,51,318,active
2.04.0029,#Bardolph_1H4,8,6,51,318,passive
2.04.0029,#Falstaff_1H4,6,6,51,318,passive
2.04.0029,#MistressQuickly_1H4,7,6,51,318,passive
2.04.0029,#Pistol_2H4,4,6,51,318,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,8,6,51,318,passive
#Pistol_2H4,2.04.0029,4,2,13,319,active
2.04.0029,#Bardolph_1H4,9,2,13,319,passive
2.04.0029,#DollTearsheet_2H4,7,2,13,319,passive
2.04.0029,#Falstaff_1H4,7,2,13,319,passive
2.04.0029,#MistressQuickly_1H4,8,2,13,319,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,9,2,13,319,passive
#Falstaff_1H4,2.04.0029,2,2,17,320,active
2.04.0029,#Bardolph_1H4,10,2,17,320,passive
2.04.0029,#DollTearsheet_2H4,8,2,17,320,passive
2.04.0029,#MistressQuickly_1H4,9,2,17,320,passive
2.04.0029,#Pistol_2H4,5,2,17,320,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,10,2,17,320,passive
#MistressQuickly_1H4,2.04.0029,1,2,8,321,active
2.04.0029,#Bardolph_1H4,11,2,8,321,passive
2.04.0029,#DollTearsheet_2H4,9,2,8,321,passive
2.04.0029,#Falstaff_1H4,8,2,8,321,passive
2.04.0029,#Pistol_2H4,6,2,8,321,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,11,2,8,321,passive
#DollTearsheet_2H4,2.04.0029,2,12,101,322,active
2.04.0029,#Bardolph_1H4,12,12,101,322,passive
2.04.0029,#Falstaff_1H4,9,12,101,322,passive
2.04.0029,#MistressQuickly_1H4,10,12,101,322,passive
2.04.0029,#Pistol_2H4,7,12,101,322,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,12,12,101,322,passive
#Bardolph_1H4,2.04.0029,0,1,6,323,active
2.04.0029,#DollTearsheet_2H4,10,1,6,323,passive
2.04.0029,#Falstaff_1H4,10,1,6,323,passive
2.04.0029,#MistressQuickly_1H4,11,1,6,323,passive
2.04.0029,#Pistol_2H4,8,1,6,323,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,13,1,6,323,passive
#Falstaff_1H4,2.04.0029,3,1,5,324,active
2.04.0029,#Bardolph_1H4,13,1,5,324,passive
2.04.0029,#DollTearsheet_2H4,11,1,5,324,passive
2.04.0029,#MistressQuickly_1H4,12,1,5,324,passive
2.04.0029,#Pistol_2H4,9,1,5,324,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,14,1,5,324,passive
#Pistol_2H4,2.04.0029,5,2,17,325,active
2.04.0029,#Bardolph_1H4,14,2,17,325,passive
2.04.0029,#DollTearsheet_2H4,12,2,17,325,passive
2.04.0029,#Falstaff_1H4,11,2,17,325,passive
2.04.0029,#MistressQuickly_1H4,13,2,17,325,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,15,2,17,325,passive
#SERVANTS.FALSTAFF.1_2H4,2.04.0029,0,1,4,326,active
2.04.0029,#Bardolph_1H4,15,1,4,326,passive
2.04.0029,#DollTearsheet_2H4,13,1,4,326,passive
2.04.0029,#Falstaff_1H4,12,1,4,326,passive
2.04.0029,#MistressQuickly_1H4,14,1,4,326,passive
2.04.0029,#Pistol_2H4,10,1,4,326,passive
#Pistol_2H4,2.04.0029,6,5,38,327,active
2.04.0029,#Bardolph_1H4,16,5,38,327,passive
2.04.0029,#DollTearsheet_2H4,14,5,38,327,passive
2.04.0029,#Falstaff_1H4,13,5,38,327,passive
2.04.0029,#MistressQuickly_1H4,15,5,38,327,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,16,5,38,327,passive
#MistressQuickly_1H4,2.04.0029,2,2,17,328,active
2.04.0029,#Bardolph_1H4,17,2,17,328,passive
2.04.0029,#DollTearsheet_2H4,15,2,17,328,passive
2.04.0029,#Falstaff_1H4,14,2,17,328,passive
2.04.0029,#Pistol_2H4,11,2,17,328,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,17,2,17,328,passive
#Pistol_2H4,2.04.0029,7,6,48,329,active
2.04.0029,#Bardolph_1H4,18,6,48,329,passive
2.04.0029,#DollTearsheet_2H4,16,6,48,329,passive
2.04.0029,#Falstaff_1H4,15,6,48,329,passive
2.04.0029,#MistressQuickly_1H4,16,6,48,329,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,18,6,48,329,passive
#MistressQuickly_1H4,2.04.0029,3,2,9,330,active
2.04.0029,#Bardolph_1H4,19,2,9,330,passive
2.04.0029,#DollTearsheet_2H4,17,2,9,330,passive
2.04.0029,#Falstaff_1H4,16,2,9,330,passive
2.04.0029,#Pistol_2H4,12,2,9,330,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,19,2,9,330,passive
#Bardolph_1H4,2.04.0029,1,2,10,331,active
2.04.0029,#DollTearsheet_2H4,18,2,10,331,passive
2.04.0029,#Falstaff_1H4,17,2,10,331,passive
2.04.0029,#MistressQuickly_1H4,17,2,10,331,passive
2.04.0029,#Pistol_2H4,13,2,10,331,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,20,2,10,331,passive
#Pistol_2H4,2.04.0029,8,2,13,332,active
2.04.0029,#Bardolph_1H4,20,2,13,332,passive
2.04.0029,#DollTearsheet_2H4,19,2,13,332,passive
2.04.0029,#Falstaff_1H4,18,2,13,332,passive
2.04.0029,#MistressQuickly_1H4,18,2,13,332,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,21,2,13,332,passive
#MistressQuickly_1H4,2.04.0029,4,3,23,333,active
2.04.0029,#Bardolph_1H4,21,3,23,333,passive
2.04.0029,#DollTearsheet_2H4,20,3,23,333,passive
2.04.0029,#Falstaff_1H4,19,3,23,333,passive
2.04.0029,#Pistol_2H4,14,3,23,333,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,22,3,23,333,passive
#Pistol_2H4,2.04.0029,9,6,48,334,active
2.04.0029,#Bardolph_1H4,22,6,48,334,passive
2.04.0029,#DollTearsheet_2H4,21,6,48,334,passive
2.04.0029,#Falstaff_1H4,20,6,48,334,passive
2.04.0029,#MistressQuickly_1H4,19,6,48,334,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,23,6,48,334,passive
#Falstaff_1H4,2.04.0029,4,1,5,335,active
2.04.0029,#Bardolph_1H4,23,1,5,335,passive
2.04.0029,#DollTearsheet_2H4,22,1,5,335,passive
2.04.0029,#MistressQuickly_1H4,20,1,5,335,passive
2.04.0029,#Pistol_2H4,15,1,5,335,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,24,1,5,335,passive
#Pistol_2H4,2.04.0029,10,2,13,336,active
2.04.0029,#Bardolph_1H4,24,2,13,336,passive
2.04.0029,#DollTearsheet_2H4,23,2,13,336,passive
2.04.0029,#Falstaff_1H4,21,2,13,336,passive
2.04.0029,#MistressQuickly_1H4,21,2,13,336,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,25,2,13,336,passive
#DollTearsheet_2H4,2.04.0029,3,2,13,337,active
2.04.0029,#Bardolph_1H4,25,2,13,337,passive
2.04.0029,#Falstaff_1H4,22,2,13,337,passive
2.04.0029,#MistressQuickly_1H4,22,2,13,337,passive
2.04.0029,#Pistol_2H4,16,2,13,337,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,26,2,13,337,passive
#Pistol_2H4,2.04.0029,11,2,8,338,active
2.04.0029,#Bardolph_1H4,26,2,8,338,passive
2.04.0029,#DollTearsheet_2H4,24,2,8,338,passive
2.04.0029,#Falstaff_1H4,23,2,8,338,passive
2.04.0029,#MistressQuickly_1H4,23,2,8,338,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,27,2,8,338,passive
#Falstaff_1H4,2.04.0029,5,3,21,339,active
2.04.0029,#Bardolph_1H4,27,3,21,339,passive
2.04.0029,#DollTearsheet_2H4,25,3,21,339,passive
2.04.0029,#MistressQuickly_1H4,24,3,21,339,passive
2.04.0029,#Pistol_2H4,17,3,21,339,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,28,3,21,339,passive
#Bardolph_1H4,2.04.0029,2,1,4,340,active
2.04.0029,#DollTearsheet_2H4,26,1,4,340,passive
2.04.0029,#Falstaff_1H4,24,1,4,340,passive
2.04.0029,#MistressQuickly_1H4,25,1,4,340,passive
2.04.0029,#Pistol_2H4,18,1,4,340,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,29,1,4,340,passive
#Pistol_2H4,2.04.0029,12,5,32,341,active
2.04.0029,#Bardolph_1H4,28,5,32,341,passive
2.04.0029,#DollTearsheet_2H4,27,5,32,341,passive
2.04.0029,#Falstaff_1H4,25,5,32,341,passive
2.04.0029,#MistressQuickly_1H4,26,5,32,341,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,30,5,32,341,passive
#MistressQuickly_1H4,2.04.0029,5,1,4,342,active
2.04.0029,#Bardolph_1H4,29,1,4,342,passive
2.04.0029,#DollTearsheet_2H4,28,1,4,342,passive
2.04.0029,#Falstaff_1H4,26,1,4,342,passive
2.04.0029,#Pistol_2H4,19,1,4,342,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,31,1,4,342,passive
#Falstaff_1H4,2.04.0029,6,1,5,343,active
2.04.0029,#Bardolph_1H4,30,1,5,343,passive
2.04.0029,#DollTearsheet_2H4,29,1,5,343,passive
2.04.0029,#MistressQuickly_1H4,27,1,5,343,passive
2.04.0029,#Pistol_2H4,20,1,5,343,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,32,1,5,343,passive
#DollTearsheet_2H4,2.04.0029,4,1,10,344,active
2.04.0029,#Bardolph_1H4,31,1,10,344,passive
2.04.0029,#Falstaff_1H4,27,1,10,344,passive
2.04.0029,#MistressQuickly_1H4,28,1,10,344,passive
2.04.0029,#Pistol_2H4,21,1,10,344,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,33,1,10,344,passive
#Falstaff_1H4,2.04.0029,7,1,3,345,active
2.04.0029,#Bardolph_1H4,32,1,3,345,passive
2.04.0029,#DollTearsheet_2H4,30,1,3,345,passive
2.04.0029,#MistressQuickly_1H4,29,1,3,345,passive
2.04.0029,#Pistol_2H4,22,1,3,345,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,34,1,3,345,passive
#MistressQuickly_1H4,2.04.0029,6,4,33,346,active
2.04.0029,#Bardolph_1H4,33,4,33,346,passive
2.04.0029,#DollTearsheet_2H4,31,4,33,346,passive
2.04.0029,#Falstaff_1H4,28,4,33,346,passive
2.04.0029,#Pistol_2H4,23,4,33,346,passive
2.04.0029,#SERVANTS.FALSTAFF.1_2H4,35,4,33,346,passive
#DollTearsheet_2H4,2.04.0030,0,2,16,347,active
2.04.0030,#Falstaff_1H4,0,2,16,347,passive
2.04.0030,#MistressQuickly_1H4,0,2,16,347,passive
2.04.0030,#SERVANTS.FALSTAFF.1_2H4,0,2,16,347,passive
#MistressQuickly_1H4,2.04.0030,0,2,16,348,active
2.04.0030,#DollTearsheet_2H4,0,2,16,348,passive
2.04.0030,#Falstaff_1H4,1,2,16,348,passive
2.04.0030,#SERVANTS.FALSTAFF.1_2H4,1,2,16,348,passive
#Falstaff_1H4,2.04.0031,0,1,7,349,active
2.04.0031,#Bardolph_1H4,0,1,7,349,passive
2.04.0031,#DollTearsheet_2H4,0,1,7,349,passive
2.04.0031,#MistressQuickly_1H4,0,1,7,349,passive
2.04.0031,#SERVANTS.FALSTAFF.1_2H4,0,1,7,349,passive
#Bardolph_1H4,2.04.0031,0,2,13,350,active
2.04.0031,#DollTearsheet_2H4,1,2,13,350,passive
2.04.0031,#Falstaff_1H4,0,2,13,350,passive
2.04.0031,#MistressQuickly_1H4,1,2,13,350,passive
2.04.0031,#SERVANTS.FALSTAFF.1_2H4,1,2,13,350,passive
#Falstaff_1H4,2.04.0031,1,1,5,351,active
2.04.0031,#Bardolph_1H4,1,1,5,351,passive
2.04.0031,#DollTearsheet_2H4,2,1,5,351,passive
2.04.0031,#MistressQuickly_1H4,2,1,5,351,passive
2.04.0031,#SERVANTS.FALSTAFF.1_2H4,2,1,5,351,passive
#DollTearsheet_2H4,2.04.0031,0,6,52,352,active
2.04.0031,#Bardolph_1H4,2,6,52,352,passive
2.04.0031,#Falstaff_1H4,1,6,52,352,passive
2.04.0031,#MistressQuickly_1H4,3,6,52,352,passive
2.04.0031,#SERVANTS.FALSTAFF.1_2H4,3,6,52,352,passive
#Falstaff_1H4,2.04.0031,2,2,11,353,active
2.04.0031,#Bardolph_1H4,3,2,11,353,passive
2.04.0031,#DollTearsheet_2H4,3,2,11,353,passive
2.04.0031,#MistressQuickly_1H4,4,2,11,353,passive
2.04.0031,#SERVANTS.FALSTAFF.1_2H4,4,2,11,353,passive
#DollTearsheet_2H4,2.04.0031,1,2,18,354,active
2.04.0031,#Bardolph_1H4,4,2,18,354,passive
2.04.0031,#Falstaff_1H4,2,2,18,354,passive
2.04.0031,#MistressQuickly_1H4,5,2,18,354,passive
2.04.0031,#SERVANTS.FALSTAFF.1_2H4,5,2,18,354,passive
#SERVANTS.FALSTAFF.1_2H4,2.04.0032,0,1,5,355,active
2.04.0032,#Bardolph_1H4,0,1,5,355,passive
2.04.0032,#DRAWERS.Francis_1H4,0,1,5,355,passive
2.04.0032,#DollTearsheet_2H4,0,1,5,355,passive
2.04.0032,#Falstaff_1H4,0,1,5,355,passive
2.04.0032,#MUSICIANS_2H4,0,1,5,355,passive
2.04.0032,#MistressQuickly_1H4,0,1,5,355,passive
#Falstaff_1H4,2.04.0032,0,3,21,356,active
2.04.0032,#Bardolph_1H4,1,3,21,356,passive
2.04.0032,#DRAWERS.Francis_1H4,1,3,21,356,passive
2.04.0032,#DollTearsheet_2H4,1,3,21,356,passive
2.04.0032,#MUSICIANS_2H4,1,3,21,356,passive
2.04.0032,#MistressQuickly_1H4,1,3,21,356,passive
2.04.0032,#SERVANTS.FALSTAFF.1_2H4,0,3,21,356,passive
#DollTearsheet_2H4,2.04.0032,0,5,34,357,active
2.04.0032,#Bardolph_1H4,2,5,34,357,passive
2.04.0032,#DRAWERS.Francis_1H4,2,5,34,357,passive
2.04.0032,#Falstaff_1H4,1,5,34,357,passive
2.04.0032,#MUSICIANS_2H4,2,5,34,357,passive
2.04.0032,#MistressQuickly_1H4,2,5,34,357,passive
2.04.0032,#SERVANTS.FALSTAFF.1_2H4,1,5,34,357,passive
#Falstaff_1H4,2.04.0033,0,2,16,358,active
2.04.0033,#Bardolph_1H4,0,2,16,358,passive
2.04.0033,#DRAWERS.Francis_1H4,0,2,16,358,passive
2.04.0033,#DollTearsheet_2H4,0,2,16,358,passive
2.04.0033,#HenryV_H5,0,2,16,358,passive
2.04.0033,#MUSICIANS_2H4,0,2,16,358,passive
2.04.0033,#MistressQuickly_1H4,0,2,16,358,passive
2.04.0033,#Poins_1H4,0,2,16,358,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,0,2,16,358,passive
#DollTearsheet_2H4,2.04.0033,0,1,6,359,active
2.04.0033,#Bardolph_1H4,1,1,6,359,passive
2.04.0033,#DRAWERS.Francis_1H4,1,1,6,359,passive
2.04.0033,#Falstaff_1H4,0,1,6,359,passive
2.04.0033,#HenryV_H5,1,1,6,359,passive
2.04.0033,#MUSICIANS_2H4,1,1,6,359,passive
2.04.0033,#MistressQuickly_1H4,1,1,6,359,passive
2.04.0033,#Poins_1H4,1,1,6,359,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,1,1,6,359,passive
#Falstaff_1H4,2.04.0033,1,3,18,360,active
2.04.0033,#Bardolph_1H4,2,3,18,360,passive
2.04.0033,#DRAWERS.Francis_1H4,2,3,18,360,passive
2.04.0033,#DollTearsheet_2H4,1,3,18,360,passive
2.04.0033,#HenryV_H5,2,3,18,360,passive
2.04.0033,#MUSICIANS_2H4,2,3,18,360,passive
2.04.0033,#MistressQuickly_1H4,2,3,18,360,passive
2.04.0033,#Poins_1H4,2,3,18,360,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,2,3,18,360,passive
#DollTearsheet_2H4,2.04.0033,1,1,7,361,active
2.04.0033,#Bardolph_1H4,3,1,7,361,passive
2.04.0033,#DRAWERS.Francis_1H4,3,1,7,361,passive
2.04.0033,#Falstaff_1H4,1,1,7,361,passive
2.04.0033,#HenryV_H5,3,1,7,361,passive
2.04.0033,#MUSICIANS_2H4,3,1,7,361,passive
2.04.0033,#MistressQuickly_1H4,3,1,7,361,passive
2.04.0033,#Poins_1H4,3,1,7,361,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,3,1,7,361,passive
#Falstaff_1H4,2.04.0033,2,3,25,362,active
2.04.0033,#Bardolph_1H4,4,3,25,362,passive
2.04.0033,#DRAWERS.Francis_1H4,4,3,25,362,passive
2.04.0033,#DollTearsheet_2H4,2,3,25,362,passive
2.04.0033,#HenryV_H5,4,3,25,362,passive
2.04.0033,#MUSICIANS_2H4,4,3,25,362,passive
2.04.0033,#MistressQuickly_1H4,4,3,25,362,passive
2.04.0033,#Poins_1H4,4,3,25,362,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,4,3,25,362,passive
#DollTearsheet_2H4,2.04.0033,2,1,8,363,active
2.04.0033,#Bardolph_1H4,5,1,8,363,passive
2.04.0033,#DRAWERS.Francis_1H4,5,1,8,363,passive
2.04.0033,#Falstaff_1H4,2,1,8,363,passive
2.04.0033,#HenryV_H5,5,1,8,363,passive
2.04.0033,#MUSICIANS_2H4,5,1,8,363,passive
2.04.0033,#MistressQuickly_1H4,5,1,8,363,passive
2.04.0033,#Poins_1H4,5,1,8,363,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,5,1,8,363,passive
#Falstaff_1H4,2.04.0033,3,12,109,364,active
2.04.0033,#Bardolph_1H4,6,12,109,364,passive
2.04.0033,#DRAWERS.Francis_1H4,6,12,109,364,passive
2.04.0033,#DollTearsheet_2H4,3,12,109,364,passive
2.04.0033,#HenryV_H5,6,12,109,364,passive
2.04.0033,#MUSICIANS_2H4,6,12,109,364,passive
2.04.0033,#MistressQuickly_1H4,6,12,109,364,passive
2.04.0033,#Poins_1H4,6,12,109,364,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,6,12,109,364,passive
#HenryV_H5,2.04.0033,0,2,12,365,active
2.04.0033,#Bardolph_1H4,7,2,12,365,passive
2.04.0033,#DRAWERS.Francis_1H4,7,2,12,365,passive
2.04.0033,#DollTearsheet_2H4,4,2,12,365,passive
2.04.0033,#Falstaff_1H4,3,2,12,365,passive
2.04.0033,#MUSICIANS_2H4,7,2,12,365,passive
2.04.0033,#MistressQuickly_1H4,7,2,12,365,passive
2.04.0033,#Poins_1H4,7,2,12,365,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,7,2,12,365,passive
#Poins_1H4,2.04.0033,0,1,6,366,active
2.04.0033,#Bardolph_1H4,8,1,6,366,passive
2.04.0033,#DRAWERS.Francis_1H4,8,1,6,366,passive
2.04.0033,#DollTearsheet_2H4,5,1,6,366,passive
2.04.0033,#Falstaff_1H4,4,1,6,366,passive
2.04.0033,#HenryV_H5,7,1,6,366,passive
2.04.0033,#MUSICIANS_2H4,8,1,6,366,passive
2.04.0033,#MistressQuickly_1H4,8,1,6,366,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,8,1,6,366,passive
#HenryV_H5,2.04.0033,1,2,13,367,active
2.04.0033,#Bardolph_1H4,9,2,13,367,passive
2.04.0033,#DRAWERS.Francis_1H4,9,2,13,367,passive
2.04.0033,#DollTearsheet_2H4,6,2,13,367,passive
2.04.0033,#Falstaff_1H4,5,2,13,367,passive
2.04.0033,#MUSICIANS_2H4,9,2,13,367,passive
2.04.0033,#MistressQuickly_1H4,9,2,13,367,passive
2.04.0033,#Poins_1H4,8,2,13,367,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,9,2,13,367,passive
#Poins_1H4,2.04.0033,1,2,12,368,active
2.04.0033,#Bardolph_1H4,10,2,12,368,passive
2.04.0033,#DRAWERS.Francis_1H4,10,2,12,368,passive
2.04.0033,#DollTearsheet_2H4,7,2,12,368,passive
2.04.0033,#Falstaff_1H4,6,2,12,368,passive
2.04.0033,#HenryV_H5,8,2,12,368,passive
2.04.0033,#MUSICIANS_2H4,10,2,12,368,passive
2.04.0033,#MistressQuickly_1H4,10,2,12,368,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,10,2,12,368,passive
#Falstaff_1H4,2.04.0033,4,1,3,369,active
2.04.0033,#Bardolph_1H4,11,1,3,369,passive
2.04.0033,#DRAWERS.Francis_1H4,11,1,3,369,passive
2.04.0033,#DollTearsheet_2H4,8,1,3,369,passive
2.04.0033,#HenryV_H5,9,1,3,369,passive
2.04.0033,#MUSICIANS_2H4,11,1,3,369,passive
2.04.0033,#MistressQuickly_1H4,11,1,3,369,passive
2.04.0033,#Poins_1H4,9,1,3,369,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,11,1,3,369,passive
#HenryV_H5,2.04.0033,2,2,13,370,active
2.04.0033,#Bardolph_1H4,12,2,13,370,passive
2.04.0033,#DRAWERS.Francis_1H4,12,2,13,370,passive
2.04.0033,#DollTearsheet_2H4,9,2,13,370,passive
2.04.0033,#Falstaff_1H4,7,2,13,370,passive
2.04.0033,#MUSICIANS_2H4,12,2,13,370,passive
2.04.0033,#MistressQuickly_1H4,12,2,13,370,passive
2.04.0033,#Poins_1H4,10,2,13,370,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,12,2,13,370,passive
#Poins_1H4,2.04.0033,2,3,21,371,active
2.04.0033,#Bardolph_1H4,13,3,21,371,passive
2.04.0033,#DRAWERS.Francis_1H4,13,3,21,371,passive
2.04.0033,#DollTearsheet_2H4,10,3,21,371,passive
2.04.0033,#Falstaff_1H4,8,3,21,371,passive
2.04.0033,#HenryV_H5,10,3,21,371,passive
2.04.0033,#MUSICIANS_2H4,13,3,21,371,passive
2.04.0033,#MistressQuickly_1H4,13,3,21,371,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,13,3,21,371,passive
#Falstaff_1H4,2.04.0033,5,1,6,372,active
2.04.0033,#Bardolph_1H4,14,1,6,372,passive
2.04.0033,#DRAWERS.Francis_1H4,14,1,6,372,passive
2.04.0033,#DollTearsheet_2H4,11,1,6,372,passive
2.04.0033,#HenryV_H5,11,1,6,372,passive
2.04.0033,#MUSICIANS_2H4,14,1,6,372,passive
2.04.0033,#MistressQuickly_1H4,14,1,6,372,passive
2.04.0033,#Poins_1H4,11,1,6,372,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,14,1,6,372,passive
#DollTearsheet_2H4,2.04.0033,3,2,11,373,active
2.04.0033,#Bardolph_1H4,15,2,11,373,passive
2.04.0033,#DRAWERS.Francis_1H4,15,2,11,373,passive
2.04.0033,#Falstaff_1H4,9,2,11,373,passive
2.04.0033,#HenryV_H5,12,2,11,373,passive
2.04.0033,#MUSICIANS_2H4,15,2,11,373,passive
2.04.0033,#MistressQuickly_1H4,15,2,11,373,passive
2.04.0033,#Poins_1H4,12,2,11,373,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,15,2,11,373,passive
#Falstaff_1H4,2.04.0033,6,1,6,374,active
2.04.0033,#Bardolph_1H4,16,1,6,374,passive
2.04.0033,#DRAWERS.Francis_1H4,16,1,6,374,passive
2.04.0033,#DollTearsheet_2H4,12,1,6,374,passive
2.04.0033,#HenryV_H5,13,1,6,374,passive
2.04.0033,#MUSICIANS_2H4,16,1,6,374,passive
2.04.0033,#MistressQuickly_1H4,16,1,6,374,passive
2.04.0033,#Poins_1H4,13,1,6,374,passive
2.04.0033,#SERVANTS.FALSTAFF.1_2H4,16,1,6,374,passive
#DollTearsheet_2H4,2.04.0033,4,2,15,375,active
2.04.0033,#Bardolph_1H4,17,2,15,375,passive
