node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#Menelaus_Tro,#Thersites_Tro,2,5,8,104,15,23
#Paris_Tro,#Bastard_Tro,0,5,8,104,15,23
#Thersites_Tro,#Bastard_Tro,0,5,8,104,15,23
#Thersites_Tro,#Paris_Tro,0,5,8,104,15,23
#Achilles_Tro,#Hector_Tro,3,5,9,176,22,24
#Achilles_Tro,#MYRMIDONS.0.1_Tro,0,5,9,176,22,24
#Achilles_Tro,#MYRMIDONS_Tro,1,5,9,176,22,24
#Achilles_Tro,#SOLDIERS.GREEK.1_Tro,1,5,9,176,22,24
#Hector_Tro,#MYRMIDONS.0.1_Tro,0,5,9,176,22,24
#Hector_Tro,#MYRMIDONS_Tro,0,5,9,176,22,24
#Hector_Tro,#SOLDIERS.GREEK.1_Tro,1,5,9,176,22,24
#MYRMIDONS_Tro,#MYRMIDONS.0.1_Tro,0,5,9,176,22,24
#SOLDIERS.GREEK.1_Tro,#MYRMIDONS.0.1_Tro,0,5,9,176,22,24
#SOLDIERS.GREEK.1_Tro,#MYRMIDONS_Tro,0,5,9,176,22,24
#Agamemnon_Tro,#Ajax_Tro,5,5,10,73,10,25
#Agamemnon_Tro,#Diomedes_Tro,6,5,10,73,10,25
#Agamemnon_Tro,#Menelaus_Tro,4,5,10,73,10,25
#Agamemnon_Tro,#Nestor_Tro,6,5,10,73,10,25
#Agamemnon_Tro,#SOLDIERS.GREEK_Tro,1,5,10,73,10,25
#Agamemnon_Tro,#SOLDIERS_Tro,0,5,10,73,10,25
#Ajax_Tro,#SOLDIERS.GREEK_Tro,1,5,10,73,10,25
#Ajax_Tro,#SOLDIERS_Tro,0,5,10,73,10,25
#Diomedes_Tro,#Ajax_Tro,6,5,10,73,10,25
#Diomedes_Tro,#Menelaus_Tro,4,5,10,73,10,25
#Diomedes_Tro,#Nestor_Tro,6,5,10,73,10,25
#Diomedes_Tro,#SOLDIERS.GREEK_Tro,1,5,10,73,10,25
#Diomedes_Tro,#SOLDIERS_Tro,0,5,10,73,10,25
#Menelaus_Tro,#Ajax_Tro,3,5,10,73,10,25
#Menelaus_Tro,#Nestor_Tro,4,5,10,73,10,25
#Menelaus_Tro,#SOLDIERS.GREEK_Tro,0,5,10,73,10,25
#Menelaus_Tro,#SOLDIERS_Tro,0,5,10,73,10,25
#Nestor_Tro,#Ajax_Tro,5,5,10,73,10,25
#Nestor_Tro,#SOLDIERS.GREEK_Tro,1,5,10,73,10,25
#Nestor_Tro,#SOLDIERS_Tro,0,5,10,73,10,25
#SOLDIERS.GREEK_Tro,#SOLDIERS_Tro,0,5,10,73,10,25
#Aeneas_Tro,#Antenor_Tro,3,5,11,456,59,26
#Aeneas_Tro,#Deiphobus_Tro,3,5,11,456,59,26
#Aeneas_Tro,#Pandarus_Tro,3,5,11,456,59,26
#Aeneas_Tro,#Paris_Tro,4,5,11,456,59,26
#Aeneas_Tro,#SOLDIERS.TROJAN_Tro,0,5,11,456,59,26
#Aeneas_Tro,#Troilus_Tro,6,5,11,456,59,26
#Antenor_Tro,#Deiphobus_Tro,3,5,11,456,59,26
#Antenor_Tro,#SOLDIERS.TROJAN_Tro,0,5,11,456,59,26
#Deiphobus_Tro,#SOLDIERS.TROJAN_Tro,0,5,11,456,59,26
#Pandarus_Tro,#Antenor_Tro,1,5,11,456,59,26
#Pandarus_Tro,#Deiphobus_Tro,1,5,11,456,59,26
#Pandarus_Tro,#Paris_Tro,2,5,11,456,59,26
#Pandarus_Tro,#SOLDIERS.TROJAN_Tro,0,5,11,456,59,26
#Pandarus_Tro,#Troilus_Tro,5,5,11,456,59,26
#Paris_Tro,#Antenor_Tro,3,5,11,456,59,26
#Paris_Tro,#Deiphobus_Tro,3,5,11,456,59,26
#Paris_Tro,#SOLDIERS.TROJAN_Tro,0,5,11,456,59,26
#Troilus_Tro,#Antenor_Tro,2,5,11,456,59,26
#Troilus_Tro,#Deiphobus_Tro,2,5,11,456,59,26
#Troilus_Tro,#Paris_Tro,4,5,11,456,59,26
#Troilus_Tro,#SOLDIERS.TROJAN_Tro,0,5,11,456,59,26
