source,target,n_lines,n_tokens,edge_type
5.03.0079,#TRIBUNES_Tit,9,66,passive
5.03.0079,#Tamora_Tit,9,66,passive
5.03.0080,#ATTENDANTS_Tit,121,906,passive
5.03.0080,#Aemilius_Tit,118,881,passive
5.03.0080,#GOTHS.0.1_Tit,122,912,passive
5.03.0080,#GOTHS_Tit,122,912,passive
5.03.0080,#Infant_Tit,122,912,passive
5.03.0080,#Lavinia_Tit,122,912,passive
5.03.0080,#Lucius_Tit,97,717,passive
5.03.0080,#Marcus_Tit,70,528,passive
5.03.0080,#SERVANTS_Tit,122,912,passive
5.03.0080,#Saturninus_Tit,114,857,passive
5.03.0080,#TRIBUNES_Tit,121,906,passive
5.03.0080,#Tamora_Tit,120,897,passive
5.03.0080,#Titus_Tit,92,686,passive
5.03.0080,#YoungLucius_Tit,122,912,passive
5.03.0081,#ATTENDANTS_Tit,29,244,passive
5.03.0081,#Aemilius_Tit,30,250,passive
5.03.0081,#GOTHS.0.1_Tit,30,250,passive
5.03.0081,#GOTHS_Tit,30,250,passive
5.03.0081,#Infant_Tit,30,250,passive
5.03.0081,#Lavinia_Tit,30,250,passive
5.03.0081,#Lucius_Tit,14,117,passive
5.03.0081,#Marcus_Tit,21,175,passive
5.03.0081,#Saturninus_Tit,30,250,passive
5.03.0081,#TRIBUNES_Tit,29,244,passive
5.03.0081,#Tamora_Tit,30,250,passive
5.03.0081,#Titus_Tit,30,250,passive
5.03.0081,#YoungLucius_Tit,26,214,passive
5.03.0082,#ATTENDANTS_Tit,15,124,passive
5.03.0082,#Aaron_Tit,8,63,passive
5.03.0082,#Aemilius_Tit,15,124,passive
5.03.0082,#GOTHS.0.1_Tit,15,124,passive
5.03.0082,#GOTHS.0_Tit,15,124,passive
5.03.0082,#GOTHS_Tit,15,124,passive
5.03.0082,#Infant_Tit,15,124,passive
5.03.0082,#Lavinia_Tit,15,124,passive
5.03.0082,#Lucius_Tit,10,82,passive
5.03.0082,#Marcus_Tit,15,124,passive
5.03.0082,#Saturninus_Tit,15,124,passive
5.03.0082,#TRIBUNES.0.1_Tit,12,103,passive
5.03.0082,#TRIBUNES_Tit,15,124,passive
5.03.0082,#Tamora_Tit,15,124,passive
5.03.0082,#Titus_Tit,15,124,passive
5.03.0082,#YoungLucius_Tit,15,124,passive
5.03.0083,#ATTENDANTS_Tit,10,75,passive
5.03.0083,#Aemilius_Tit,10,75,passive
5.03.0083,#GOTHS.0.1_Tit,10,75,passive
5.03.0083,#GOTHS_Tit,10,75,passive
5.03.0083,#Infant_Tit,10,75,passive
5.03.0083,#Lavinia_Tit,10,75,passive
5.03.0083,#Marcus_Tit,10,75,passive
5.03.0083,#Saturninus_Tit,10,75,passive
5.03.0083,#TRIBUNES.0.1_Tit,10,75,passive
5.03.0083,#TRIBUNES_Tit,10,75,passive
5.03.0083,#Tamora_Tit,10,75,passive
5.03.0083,#Titus_Tit,10,75,passive
5.03.0083,#YoungLucius_Tit,10,75,passive
